country,year,resource_rents_pct_gdp
PRI,2011,27278.8830499205
PRI,2012,27944.7338937424
PRI,2013,28513.1657351067
PRI,2014,28981.4573305866
PRI,2015,29763.4883013861
PRI,2016,30627.1634017011
PRI,2017,31108.7527508912
PRI,2018,31615.0667918433
PRI,2019,32916.866800639
PRI,2020,31427.4291136799
PRI,2021,32619.250416757
PRK,2011,
PRK,2012,
PRK,2013,
PRK,2014,
PRK,2015,
PRK,2016,
PRK,2017,
PRK,2018,
PRK,2019,
PRK,2020,
PRK,2021,
PRT,2011,23246.5425416481
PRT,2012,20593.4274224109
PRT,2013,21676.4859642714
PRT,2014,22120.6850127107
PRT,2015,19215.7813014347
PRT,2016,19980.2808866516
PRT,2017,21442.3842768879
PRT,2018,23541.1401075289
PRT,2019,23343.3628970034
PRT,2020,22299.4044062173
PRT,2021,24711.4510062111
PRY,2011,5805.40154543044
PRY,2012,5642.1699167298
PRY,2013,6435.68342733182
PRY,2014,6652.25478942291
PRY,2015,5879.33792308671
PRY,2016,5775.1596339946
PRY,2017,6152.26711537703
PRY,2018,6258.44991640954
PRY,2019,5821.18199548637
PRY,2020,5365.47220721191
PRY,2021,5976.9317978996
PSE,2011,2880.79843707909
PSE,2012,3067.43872735614
PSE,2013,3315.29753909282
PSE,2014,3352.11259506043
PSE,2015,3272.15432360708
PSE,2016,3527.61382413178
PSE,2017,3620.36048715937
PSE,2018,3562.33094270256
PSE,2019,3656.85827137011
PSE,2020,3233.56863835858
PSE,2021,3678.63565662194
PYF,2011,22831.5185348524
PYF,2012,20846.5457478364
PYF,2013,21955.6329264095
PYF,2014,22258.6321384251
PYF,2015,19166.9594761931
PYF,2016,19690.0775734589
PYF,2017,20826.9312492172
PYF,2018,21925.616043938
PYF,2019,21582.5892046801
PYF,2020,20746.2720428286
PYF,2021,21982.9038942614
QAT,2011,103261.506539346
QAT,2012,108470.378825036
QAT,2013,103697.008372373
QAT,2014,95840.6310094498
QAT,2015,68985.2946961507
QAT,2016,61253.6375482797
QAT,2017,63279.8556949332
QAT,2018,71039.8490579352
QAT,2019,66841.3013472693
QAT,2020,51683.5054353851
QAT,2021,71751.8831234838
ROU,2011,9560.6755277458
ROU,2012,8929.95366231474
ROU,2013,9497.67411615237
ROU,2014,10031.7710755404
ROU,2015,8977.01748158196
ROU,2016,9404.54005870715
ROU,2017,10727.9822007426
ROU,2018,12502.2624061935
ROU,2019,12992.0326104674
ROU,2020,13082.3006559554
ROU,2021,14986.7854904274
RUS,2011,14305.33203125
RUS,2012,15401.8515625
RUS,2013,15941.4482421875
RUS,2014,14055.47265625
RUS,2015,9277.7138671875
RUS,2016,8663.158203125
RUS,2017,10658.9130859375
RUS,2018,11211.8876953125
RUS,2019,11447.701171875
RUS,2020,10108.3271484375
RUS,2021,12521.5224609375
RWA,2011,651.133677964662
RWA,2012,706.817317494399
RWA,2013,704.924190167572
RWA,2014,724.957521209377
RWA,2015,733.998585018273
RWA,2016,729.519154199595
RWA,2017,758.301002985965
RWA,2018,771.773521962568
RWA,2019,810.051420243718
RWA,2020,778.701538550324
RWA,2021,828.833032800998
SAU,2011,26966.2941648251
SAU,2012,28348.5730107499
SAU,2013,27290.1978052614
SAU,2014,27079.6733871148
SAU,2015,22453.571552265
SAU,2016,21515.6600083775
SAU,2017,23081.2045336558
SAU,2018,28036.0264674095
SAU,2019,27892.8421521179
SAU,2020,23271.4037647084
SAU,2021,28396.0864182336
SDN,2011,1332.6572265625
SDN,2012,1019.22210693359
SDN,2013,1138.62780761719
SDN,2014,1275.43835449219
SDN,2015,1292.37963867188
SDN,2016,1033.21594238281
SDN,2017,966.505676269531
SDN,2018,731.027465820313
SDN,2019,709.975280761719
SDN,2020,577.795227050781
SDN,2021,712.122009277344
SEN,2011,1374.67591873844
SEN,2012,1326.83798848379
SEN,2013,1379.83196553924
SEN,2014,1398.89137601382
SEN,2015,1218.00613555438
SEN,2016,1266.43957151587
SEN,2017,1356.80518449031
SEN,2018,1452.55612562445
SEN,2019,1431.18128932159
SEN,2020,1461.08720350553
SEN,2021,1598.10676952274
SGP,2011,53891.4570264372
SGP,2012,55547.5553077786
SGP,2013,56967.4257940383
SGP,2014,57564.8023114977
SGP,2015,55645.6068614606
SGP,2016,56899.9181805173
SGP,2017,61162.0973932771
SGP,2018,66840.6373389791
SGP,2019,66081.7199235165
SGP,2020,61466.803676358
SGP,2021,79601.4129622433
SLB,2011,1924.05277323978
SLB,2012,2066.25352289833
SLB,2013,2161.39573596215
SLB,2014,2164.9442392168
SLB,2015,2045.47889485251
SLB,2016,2082.62989047871
SLB,2017,2143.57465243959
SLB,2018,2278.20633913383
SLB,2019,2223.66502559565
SLB,2020,2063.33101522108
SLB,2021,1996.86976779348
SLE,2011,718.161680687537
SLE,2012,904.840762004552
SLE,2013,1146.4163912665
SLE,2014,1140.92742266148
SLE,2015,945.148168480629
SLE,2016,838.631615328371
SLE,2017,788.486867334833
SLE,2018,845.914540460932
SLE,2019,843.71251730417
SLE,2020,845.313836261458
SLE,2021,885.184270659578
SLV,2011,3330.60049486653
SLV,2012,3497.91256915509
SLV,2013,3582.26694005169
SLV,2014,3666.01248913873
SLV,2015,3790.34089108162
SLV,2016,3901.34014965811
SLV,2017,4020.12671373919
SLV,2018,4183.54620971358
SLV,2019,4320.11671534627
SLV,2020,3997.19279583709
SLV,2021,4642.60743101342
SMR,2011,55601.3929703047
SMR,2012,47945.8991734281
SMR,2013,50807.8289138024
SMR,2014,51260.4938347125
SMR,2015,43146.8240435428
SMR,2016,44359.4797662688
SMR,2017,45192.0279766943
SMR,2018,47950.6880557136
SMR,2019,46627.0122356944
SMR,2020,44426.6463400658
SMR,2021,54168.9828262684
SOM,2011,235.325945610434
SOM,2012,350.261946720969
SOM,2013,393.398704973003
SOM,2014,429.431656017709
SOM,2015,445.583078625015
SOM,2016,460.928491979039
SOM,2017,510.939952988052
SOM,2018,509.525802439801
SOM,2019,539.893931565468
SOM,2020,518.184778494176
SOM,2021,549.114743546859
SRB,2011,7082.2861666075
SRB,2012,6263.04086072815
SRB,2013,7040.41812068781
SRB,2014,6886.67809068704
SRB,2015,5820.3215576888
SRB,2016,5982.37030126471
SRB,2017,6548.03653824187
SRB,2018,7559.86165747394
SRB,2019,7755.632986437
SRB,2020,8098.70955668849
SRB,2021,9680.52798074468
SSD,2011,1448.98435006408
SSD,2012,1109.26050083408
SSD,2013,1650.18943353528
SSD,2014,1242.73450181032
SSD,2015,1080.14718624765
SSD,2016,
SSD,2017,
SSD,2018,
SSD,2019,
SSD,2020,
SSD,2021,
STP,2011,1219.80189089671
STP,2012,1210.79264672325
STP,2013,1382.5757842916
STP,2014,1489.67633417608
STP,2015,1298.10946596396
STP,2016,1434.87018050521
STP,2017,1555.79477812888
STP,2018,1825.59971753966
STP,2019,1935.2931816596
STP,2020,2167.22001796925
STP,2021,2362.58827248102
SUR,2011,7949.88867218383
SUR,2012,8851.24050668908
SUR,2013,9043.19281529222
SUR,2014,9108.18905406764
SUR,2015,8813.61705392067
SUR,2016,5644.2061057532
SUR,2017,6049.52128553675
SUR,2018,6665.74180472239
SUR,2019,6629.66775248603
SUR,2020,4755.39221710693
SUR,2021,5029.84838543953
SVK,2011,18469.4354316836
SVK,2012,17516.9691054078
SVK,2013,18312.7805149823
SVK,2014,18770.9289896545
SVK,2015,16442.0760860018
SVK,2016,16636.0769133073
SVK,2017,17645.5298716761
SVK,2018,19573.3717031314
SVK,2019,19406.0589683582
SVK,2020,19735.4858280801
SVK,2021,22138.1949833348
SVN,2011,24940.6284841605
SVN,2012,22442.1417859955
SVN,2013,23236.9655321695
SVN,2014,24013.0682060959
SVN,2015,20697.2748530619
SVN,2016,21447.8377796036
SVN,2017,23303.077705959
SVN,2018,25888.0481065655
SVN,2019,25814.1687167572
SVN,2020,25392.0651093612
SVN,2021,29187.369382785
SWE,2011,60379.7748160321
SWE,2012,57749.8251328664
SWE,2013,60844.2767113975
SWE,2014,59583.7140001673
SWE,2015,51197.9529341175
SWE,2016,51820.3972482676
SWE,2017,53300.8587281785
SWE,2018,54181.9069780904
SWE,2019,51773.0464558993
SWE,2020,52653.7565934247
SWE,2021,61174.9680215622
SWZ,2011,4312.34243414155
SWZ,2012,4347.99569336631
SWZ,2013,3910.0639762073
SWZ,2014,3740.69277623691
SWZ,2015,3393.53367834668
SWZ,2016,3223.92004062357
SWZ,2017,3831.42595273032
SWZ,2018,3986.10557163026
SWZ,2019,3894.32951592818
SWZ,2020,3442.3216527415
SWZ,2021,3926.48687364215
SXM,2011,27317.5178881974
SXM,2012,28149.0997855041
SXM,2013,28529.7324687053
SXM,2014,37134.912423099
SXM,2015,37839.6283815163
SXM,2016,37308.6147795736
SXM,2017,34701.3058494468
SXM,2018,31708.3110124742
SXM,2019,34861.469528968
SXM,2020,30150.8998380477
SXM,2021,32548.4366854902
SYC,2011,12110.0937461973
SYC,2012,12337.1554669388
SYC,2013,14821.2921476077
SYC,2014,15188.1902175113
SYC,2015,15333.1051727105
SYC,2016,16566.9946042294
SYC,2017,17480.3651911372
SYC,2018,18440.2340460932
SYC,2019,19141.5118743615
SYC,2020,14041.4754074575
SYC,2021,14982.9111487767
SYR,2011,2952.14349372257
SYR,2012,1897.66115018696
SYR,2013,985.892669227054
SYR,2014,1060.59105886854
SYR,2015,847.731631942565
SYR,2016,656.3490586313
SYR,2017,851.502005254153
SYR,2018,1098.0668642357
SYR,2019,1109.53926036049
SYR,2020,572.355289831901
SYR,2021,663.614245706815
TCA,2011,23626.7133501913
TCA,2012,22633.9527500233
TCA,2013,22412.2069354887
TCA,2014,23996.2910128388
TCA,2015,25736.101625461
TCA,2016,26946.4178520162
TCA,2017,25779.6122366146
TCA,2018,27160.1579568902
TCA,2019,27273.4376992357
TCA,2020,17452.6578046047
TCA,2021,23114.7902123091
TCD,2011,954.316872911808
TCD,2012,936.141444963822
TCD,2013,946.129583097771
TCD,2014,982.527563074226
TCD,2015,747.588448455507
TCD,2016,668.078636142918
TCD,2017,640.117048532702
TCD,2018,695.642393675941
TCD,2019,678.142035723965
TCD,2020,622.095543396442
TCD,2021,660.747192555507
TGO,2011,783.989380490906
TGO,2012,762.392047587088
TGO,2013,826.543259457126
TGO,2014,855.585284856656
TGO,2015,751.052405084336
TGO,2016,772.581787093976
TGO,2017,792.765487219069
TGO,2018,851.130806891807
TGO,2019,826.260654099894
TGO,2020,853.578220263722
TGO,2021,939.613373786407
THA,2011,5373.6232832898
THA,2012,5725.52802835463
THA,2013,6018.08244729255
THA,2014,5801.1978916205
THA,2015,5688.85335397884
THA,2016,5833.57715617098
THA,2017,6413.09182530343
THA,2018,7099.77650081458
THA,2019,7605.69657797759
THA,2020,6985.64393892574
THA,2021,7058.0694998852
TJK,2011,833.601978202852
TJK,2012,952.452819695469
TJK,2013,1028.19704279396
TJK,2014,1081.54402932039
TJK,2015,956.916310930656
TJK,2016,788.710481734485
TJK,2017,829.45714764957
TJK,2018,834.288404578801
TJK,2019,871.022372934846
TJK,2020,834.311715460625
TJK,2021,896.748053372182
TKM,2011,5143.61929334647
TKM,2012,6053.8748468749
TKM,2013,6599.64529055481
TKM,2014,7164.14536184006
TKM,2015,5759.497903834
TKM,2016,5686.98040962764
TKM,2017,5828.4816623489
TKM,2018,6125.05169712085
TKM,2019,6648.0348960628
TKM,2020,6592.60146027748
TKM,2021,7051.20211079213
TLS,2011,939.045241112693
TLS,2012,1022.61903188429
TLS,2013,1204.56841532931
TLS,2014,1224.74957758801
TLS,2015,1319.59297370991
TLS,2016,1335.54390089814
TLS,2017,1266.17767952941
TLS,2018,1219.46598597604
TLS,2019,1562.36458881813
TLS,2020,1630.86935439232
TLS,2021,2684.82704373402
TON,2011,3849.99370811237
TON,2012,4384.17058321549
TON,2013,4219.24659467526
TON,2014,4136.59013792529
TON,2015,4123.90323993332
TON,2016,3987.98626206287
TON,2017,4365.92932788383
TON,2018,4638.89774268789
TON,2019,4676.84790348236
TON,2020,4700.44932800575
TON,2021,4912.57950603175
TTO,2011,19151.0870229722
TTO,2012,20472.3574298508
TTO,2013,21416.3660842916
TTO,2014,22074.4263087858
TTO,2015,20024.754663902
TTO,2016,17521.8007525013
TTO,2017,17720.4972365332
TTO,2018,18076.3565550233
TTO,2019,17431.0269266696
TTO,2020,15224.5083495616
TTO,2021,17912.5106245714
TUN,2011,4420.64772206537
TUN,2012,4297.26782454273
TUN,2013,4369.79345826358
TUN,2014,4458.97895464547
TUN,2015,4014.94773686432
TUN,2016,3847.80354448809
TUN,2017,3619.03247319953
TUN,2018,3628.10366464236
TUN,2019,3528.87213306798
TUN,2020,3548.65363663803
TUN,2021,3885.28166485296
TUR,2011,11300.7852215681
TUR,2012,11713.2849831139
TUR,2013,12578.1878632
TUR,2014,12165.220135038
TUR,2015,11049.9951100942
TUR,2016,10970.0458948862
TUR,2017,10695.550196231
TUR,2018,9568.83506330228
TUR,2019,9215.44049888114
TUR,2020,8638.73903848102
TUR,2021,9743.21277804855
TUV,2011,3636.08139989792
TUV,2012,3598.46163091053
TUV,2013,3510.21640142483
TUV,2014,3528.85858102782
TUV,2015,3357.83417700071
TUV,2016,3808.69755015909
TUV,2017,4165.66338700106
TUV,2018,4466.12034928245
TUV,2019,5115.13075950206
TUV,2020,4976.11254109571
TUV,2021,5905.08198095343
TZA,2011,775.392761230469
TZA,2012,861.969909667969
TZA,2013,963.05712890625
TZA,2014,1022.74841308594
TZA,2015,939.127319335938
TZA,2016,953.0107421875
TZA,2017,986.674011230469
TZA,2018,1023.10626220703
TZA,2019,1063.32250976563
TZA,2020,1117.41528320313
TZA,2021,1159.85656738281
UGA,2011,835.620060555838
UGA,2012,795.222867553127
UGA,2013,818.285427416713
UGA,2014,896.054795546394
UGA,2015,862.934610355811
UGA,2016,752.696571725656
UGA,2017,765.218332297361
UGA,2018,792.16570022814
UGA,2019,822.057058189153
UGA,2020,845.766463890124
UGA,2021,882.791717542504
UKR,2011,3656.69799804688
UKR,2012,3951.34228515625
UKR,2013,4129.89697265625
UKR,2014,3054.908203125
UKR,2015,2094.47387695313
UKR,2016,2158.46118164063
UKR,2017,2604.28759765625
UKR,2018,3059.0517578125
UKR,2019,3619.86157226563
UKR,2020,3709.76928710938
UKR,2021,4775.94580078125
URY,2011,15132.2675725587
URY,2012,16259.5940814256
URY,2013,18335.2594772322
URY,2014,18322.4276767157
URY,2015,17125.9016800298
URY,2016,17009.7586944503
URY,2017,19184.6626659717
URY,2018,19249.9401532664
URY,2019,18315.7352857194
URY,2020,15789.6857422214
URY,2021,17888.211510172
USA,2011,50065.9789470675
USA,2012,51784.4114692048
USA,2013,53409.7507774372
USA,2014,55304.3155317137
USA,2015,57040.2082136605
USA,2016,58206.6141931844
USA,2017,60322.2614241747
USA,2018,63201.0458483771
USA,2019,65604.6815198734
USA,2020,64411.3731779373
USA,2021,71318.3073592183
UZB,2011,2087.86386135694
UZB,2012,2307.34649117185
UZB,2013,2461.97947403595
UZB,2014,2674.9628382103
UZB,2015,2803.19018021751
UZB,2016,2753.37951427589
UZB,2017,2190.60411562888
UZB,2018,1813.08530813664
UZB,2019,2041.38480729431
UZB,2020,1978.28051860763
UZB,2021,2258.51964119278
VCT,2011,6527.68996854448
VCT,2012,6713.80768643865
VCT,2013,7072.46737188939
VCT,2014,7168.82875342911
VCT,2015,7353.73556054184
VCT,2016,7656.90042881178
VCT,2017,7988.04445019298
VCT,2018,8428.12677153069
VCT,2019,8743.33202133753
VCT,2020,8395.09988902412
VCT,2021,8481.30537359541
VEN,2011,10843.9229703167
VEN,2012,12901.4171582274
VEN,2013,12403.1466957582
VEN,2014,15943.6127197163
VEN,2015,
VEN,2016,
VEN,2017,
VEN,2018,
VEN,2019,
VEN,2020,
VEN,2021,
VGB,2011,
VGB,2012,
VGB,2013,
VGB,2014,
VGB,2015,
VGB,2016,
VGB,2017,
VGB,2018,
VGB,2019,
VGB,2020,
VGB,2021,
VIR,2011,38997.1373164651
VIR,2012,37795.3192590675
VIR,2013,34597.9766940328
VIR,2014,33045.3643795999
VIR,2015,34007.3529411765
VIR,2016,35324.9748874586
VIR,2017,35365.0693039774
VIR,2018,36663.2087550584
VIR,2019,38633.5298915336
VIR,2020,39787.3741650202
VIR,2021,42571.0777368471
VNM,2011,1950.92504174913
VNM,2012,2185.11767654291
VNM,2013,2359.51736472828
VNM,2014,2546.38464459903
VNM,2015,2577.56885340113
VNM,2016,2735.0604380416
VNM,2017,2956.10992127753
VNM,2018,3222.31003125366
VNM,2019,3440.90025375434
VNM,2020,3534.03953482647
VNM,2021,3704.1935590038
VUT,2011,3163.1861645138
VUT,2012,3004.78416664293
VUT,2013,2979.79608084399
VUT,2014,2967.70667006774
VUT,2015,2746.59171880997
VUT,2016,2869.9996909076
VUT,2017,3159.92716050347
VUT,2018,3206.68930842127
VUT,2019,3207.44650452083
VUT,2020,3042.98711598286
VUT,2021,3107.20312858002
WSM,2011,3821.50678264479
WSM,2012,3934.60320799981
WSM,2013,4023.5254013825
WSM,2014,3982.68080202084
WSM,2015,4084.36083819933
WSM,2016,4147.07097674888
WSM,2017,4307.59381964907
WSM,2018,4231.81409469194
WSM,2019,4351.94234943706
WSM,2020,4099.6600907147
WSM,2021,3947.64517905415
XKX,2011,3538.94759838576
XKX,2012,3410.65550749316
XKX,2013,3704.55872781672
XKX,2014,3902.49424360946
XKX,2015,3520.62850699375
XKX,2016,3759.44959067104
XKX,2017,4009.31799347588
XKX,2018,4384.18624084947
XKX,2019,4415.99716107514
XKX,2020,4310.88824737367
XKX,2021,5270.42670206205
YEM,2011,1186.47500581215
YEM,2012,1245.05068272078
YEM,2013,1378.75002954928
YEM,2014,1430.16420964026
YEM,2015,1362.17379435676
YEM,2016,975.359406696353
YEM,2017,811.165963877611
YEM,2018,633.887206000087
YEM,2019,623.376164898164
YEM,2020,559.564672794182
YEM,2021,522.173512705812
ZAF,2011,8646.05571071635
ZAF,2012,8076.97678479741
ZAF,2013,7331.65467384919
ZAF,2014,6856.73137092522
ZAF,2015,6112.27382485974
ZAF,2016,5651.20585165749
ZAF,2017,6618.33508255701
ZAF,2018,6914.1780318076
ZAF,2019,6533.71121032856
ZAF,2020,5580.60383075189
ZAF,2021,6843.39941886204
ZMB,2011,1624.86817763443
ZMB,2012,1710.05061343728
ZMB,2013,1820.71854827391
ZMB,2014,1707.48573136694
ZMB,2015,1295.87788680068
ZMB,2016,1239.08527877713
ZMB,2017,1483.46577328065
ZMB,2018,1463.89997855593
ZMB,2019,1258.98619844462
ZMB,2020,951.644316655957
ZMB,2021,1127.16077872857
