country,year,tertiary_enrolment_pct
NRU,2012,
NRU,2013,
NRU,2014,
NRU,2015,
NRU,2016,
NRU,2017,
NRU,2018,
NRU,2019,
NRU,2020,
NRU,2021,
NZL,2011,
NZL,2012,
NZL,2013,80.388542175293
NZL,2014,80.7100067138672
NZL,2015,82.1818466186523
NZL,2016,81.8633575439453
NZL,2017,81.2698593139648
NZL,2018,81.2513122558594
NZL,2019,77.5843734741211
NZL,2020,75.7348327636719
NZL,2021,79.4128875732422
OMN,2011,31.5563507080078
OMN,2012,
OMN,2013,35.1496200561523
OMN,2014,41.1818618774414
OMN,2015,45.1898918151855
OMN,2016,46.8235092163086
OMN,2017,43.5767784118652
OMN,2018,44.9540214538574
OMN,2019,45.1723213195801
OMN,2020,48.3754386901855
OMN,2021,43.8433609008789
PAK,2011,7.46075391769409
PAK,2012,8.49672698974609
PAK,2013,8.89682579040527
PAK,2014,8.92643165588379
PAK,2015,8.61171054840088
PAK,2016,8.47824573516846
PAK,2017,8.80055046081543
PAK,2018,8.39241695404053
PAK,2019,11.3472347259521
PAK,2020,11.944239616394
PAK,2021,12.5983591079712
PAN,2011,41.9725303649902
PAN,2012,43.8421783447266
PAN,2013,
PAN,2014,44.9672698974609
PAN,2015,47.9322700500488
PAN,2016,48.728271484375
PAN,2017,
PAN,2018,
PAN,2019,
PAN,2020,45.2206611633301
PAN,2021,53.0445899963379
PER,2011,
PER,2012,
PER,2013,
PER,2014,
PER,2015,
PER,2016,73.330192565918
PER,2017,71.2465515136719
PER,2018,
PER,2019,
PER,2020,
PER,2021,
PHL,2011,30.8261947631836
PHL,2012,31.3085117340088
PHL,2013,33.7904281616211
PHL,2014,35.9550590515137
PHL,2015,38.1037750244141
PHL,2016,40.4857482910156
PHL,2017,35.4054260253906
PHL,2018,29.428638458252
PHL,2019,31.2367649078369
PHL,2020,32.8472557067871
PHL,2021,34.8456192016602
PLW,2011,
PLW,2012,
PLW,2013,67.2642211914062
PLW,2014,
PLW,2015,
PLW,2016,
PLW,2017,
PLW,2018,
PLW,2019,
PLW,2020,
PLW,2021,
PNG,2011,
PNG,2012,
PNG,2013,
PNG,2014,
PNG,2015,
PNG,2016,
PNG,2017,
PNG,2018,
PNG,2019,
PNG,2020,
PNG,2021,
POL,2011,75.8021011352539
POL,2012,75.0382919311523
POL,2013,73.317268371582
POL,2014,70.2389678955078
POL,2015,69.3731994628906
POL,2016,69.8503799438477
POL,2017,70.6174621582031
POL,2018,71.0217437744141
POL,2019,70.9065017700195
POL,2020,70.9730377197266
POL,2021,72.2060623168945
PRI,2011,90.8068695068359
PRI,2012,91.7491836547852
PRI,2013,92.3767776489258
PRI,2014,94.0207824707031
PRI,2015,98.2730331420898
PRI,2016,99.6779632568359
PRI,2017,
PRI,2018,102.152473449707
PRI,2019,
PRI,2020,
PRI,2021,
PRK,2011,30.0365505218506
PRK,2012,
PRK,2013,
PRK,2014,
PRK,2015,28.0235691070557
PRK,2016,
PRK,2017,
PRK,2018,27.2090396881104
PRK,2019,
PRK,2020,
PRK,2021,
PRT,2011,
PRT,2012,
PRT,2013,
PRT,2014,
PRT,2015,61.8582000732422
PRT,2016,63.2655715942383
PRT,2017,64.1698226928711
PRT,2018,65.0279083251953
PRT,2019,65.9340515136719
PRT,2020,67.7980194091797
PRT,2021,71.8742980957031
PRY,2011,
PRY,2012,
PRY,2013,
PRY,2014,
PRY,2015,
PRY,2016,
PRY,2017,
PRY,2018,
PRY,2019,
PRY,2020,
PRY,2021,
PSE,2011,48.4083213806152
PSE,2012,47.8747100830078
PSE,2013,45.9454002380371
PSE,2014,45.4314804077148
PSE,2015,46.5837516784668
PSE,2016,45.710521697998
PSE,2017,45.6631011962891
PSE,2018,46.4495697021484
PSE,2019,45.3549118041992
PSE,2020,44.8411407470703
PSE,2021,43.5106506347656
PYF,2011,
PYF,2012,
PYF,2013,
PYF,2014,
PYF,2015,
PYF,2016,
PYF,2017,
PYF,2018,
PYF,2019,
PYF,2020,
PYF,2021,
QAT,2011,12.6008596420288
QAT,2012,12.2866897583008
QAT,2013,14.8707304000854
QAT,2014,17.306360244751
QAT,2015,15.9339895248413
QAT,2016,14.8163604736328
QAT,2017,16.7774391174316
QAT,2018,17.4458293914795
QAT,2019,21.0931396484375
QAT,2020,23.7649192810059
QAT,2021,31.281400680542
ROU,2011,66.7865829467773
ROU,2012,54.9534912109375
ROU,2013,51.3826103210449
ROU,2014,51.0950393676758
ROU,2015,49.3609886169434
ROU,2016,49.911319732666
ROU,2017,50.5108184814453
ROU,2018,51.9943504333496
ROU,2019,52.4439697265625
ROU,2020,53.4911117553711
ROU,2021,55.2656097412109
RUS,2011,80.162971496582
RUS,2012,80.5323486328125
RUS,2013,82.8009567260742
RUS,2014,84.5181427001953
RUS,2015,84.2355728149414
RUS,2016,83.8600387573242
RUS,2017,81.7051010131836
RUS,2018,81.5681076049805
RUS,2019,80.9520721435547
RUS,2020,57.2232894897461
RUS,2021,54.9542503356934
RWA,2011,6.83723020553589
RWA,2012,6.70939016342163
RWA,2013,6.23149013519287
RWA,2014,7.35862016677856
RWA,2015,7.53125
RWA,2016,7.57807016372681
RWA,2017,7.34488010406494
RWA,2018,6.76095008850098
RWA,2019,6.31429004669189
RWA,2020,7.56710004806519
RWA,2021,7.35958433151245
SAU,2011,28.9419498443604
SAU,2012,36.0444107055664
SAU,2013,43.163501739502
SAU,2014,51.2110710144043
SAU,2015,56.5505714416504
SAU,2016,64.6551132202148
SAU,2017,72.4816665649414
SAU,2018,74.5258178710938
SAU,2019,79.6130676269531
SAU,2020,74.7805709838867
SAU,2021,74.3924865722656
SDN,2011,14.5883703231812
SDN,2012,15.2577896118164
SDN,2013,17.5413608551025
SDN,2014,17.0886402130127
SDN,2015,17.2059803009033
SDN,2016,
SDN,2017,
SDN,2018,
SDN,2019,
SDN,2020,
SDN,2021,
SEN,2011,10.0053596496582
SEN,2012,10.1298198699951
SEN,2013,10.4236698150635
SEN,2014,10.8330898284912
SEN,2015,10.9290800094604
SEN,2016,11.130820274353
SEN,2017,11.7735300064087
SEN,2018,13.0590801239014
SEN,2019,13.3833703994751
SEN,2020,14.2285404205322
SEN,2021,15.7343301773071
SGP,2011,
SGP,2012,
SGP,2013,
SGP,2014,
SGP,2015,
SGP,2016,83.9409790039062
SGP,2017,84.7929077148438
SGP,2018,88.8864517211914
SGP,2019,91.0889892578125
SGP,2020,93.1347732543945
SGP,2021,97.0989074707031
SLB,2011,
SLB,2012,
SLB,2013,
SLB,2014,
SLB,2015,
SLB,2016,
SLB,2017,
SLB,2018,
SLB,2019,
SLB,2020,
SLB,2021,
SLE,2011,
SLE,2012,
SLE,2013,
SLE,2014,
SLE,2015,
SLE,2016,
SLE,2017,
SLE,2018,
SLE,2019,
SLE,2020,
SLE,2021,
SLV,2011,27.1980304718018
SLV,2012,27.9502296447754
SLV,2013,28.1076107025146
SLV,2014,27.3663196563721
SLV,2015,27.2137393951416
SLV,2016,27.0054702758789
SLV,2017,27.4678001403809
SLV,2018,28.0338802337646
SLV,2019,28.3688907623291
SLV,2020,30.8192100524902
SLV,2021,30.1295890808105
SMR,2011,64.2955780029297
SMR,2012,59.8489990234375
SMR,2013,
SMR,2014,
SMR,2015,
SMR,2016,
SMR,2017,
SMR,2018,45.4210205078125
SMR,2019,50.2355690002441
SMR,2020,55.0960998535156
SMR,2021,57.6704483032227
SOM,2011,
SOM,2012,
SOM,2013,
SOM,2014,
SOM,2015,
SOM,2016,
SOM,2017,
SOM,2018,
SOM,2019,
SOM,2020,
SOM,2021,
SRB,2011,52.1371002197266
SRB,2012,54.0148391723633
SRB,2013,56.6968688964844
SRB,2014,58.3684997558594
SRB,2015,58.9525413513184
SRB,2016,62.9142799377441
SRB,2017,67.5830535888672
SRB,2018,68.3218307495117
SRB,2019,69.0413818359375
SRB,2020,68.5755081176758
SRB,2021,69.2907028198242
SSD,2011,
SSD,2012,
SSD,2013,
SSD,2014,
SSD,2015,
SSD,2016,0.657831847667694
SSD,2017,
SSD,2018,1.0021733045578
SSD,2019,
SSD,2020,
SSD,2021,
STP,2011,3.73972821235657
STP,2012,7.83611011505127
STP,2013,
STP,2014,9.282790184021
STP,2015,12.8975296020508
STP,2016,17.6945915222168
STP,2017,17.4019470214844
STP,2018,10.1252269744873
STP,2019,10.2885818481445
STP,2020,
STP,2021,16.6602973937988
SUR,2011,
SUR,2012,
SUR,2013,
SUR,2014,
SUR,2015,
SUR,2016,
SUR,2017,
SUR,2018,
SUR,2019,
SUR,2020,
SUR,2021,8.80173969268799
SVK,2011,57.1524887084961
SVK,2012,57.0384407043457
SVK,2013,55.253978729248
SVK,2014,53.8843002319336
SVK,2015,52.7206687927246
SVK,2016,50.3014488220215
SVK,2017,49.1256103515625
SVK,2018,47.8138313293457
SVK,2019,48.1902389526367
SVK,2020,48.3790016174316
SVK,2021,50.7342491149902
SVN,2011,87.1887130737305
SVN,2012,89.0215606689453
SVN,2013,87.8572082519531
SVN,2014,84.3780288696289
SVN,2015,82.1997833251953
SVN,2016,79.4747467041016
SVN,2017,79.2703475952148
SVN,2018,77.3015975952148
SVN,2019,76.4720077514648
SVN,2020,75.8166809082031
SVN,2021,82.2400436401367
SWE,2011,71.9184112548828
SWE,2012,68.742301940918
SWE,2013,65.7820892333984
SWE,2014,64.9541931152344
SWE,2015,66.4283218383789
SWE,2016,68.306037902832
SWE,2017,70.4342498779297
SWE,2018,73.4083786010742
SWE,2019,75.1148529052734
SWE,2020,79.1196365356445
SWE,2021,85.9426193237305
SWZ,2011,6.76452016830444
SWZ,2012,
SWZ,2013,6.17659997940063
SWZ,2014,
SWZ,2015,
SWZ,2016,
SWZ,2017,
SWZ,2018,
SWZ,2019,
SWZ,2020,
SWZ,2021,
SXM,2011,
SXM,2012,
SXM,2013,
SXM,2014,
SXM,2015,4.19459009170532
SXM,2016,
SXM,2017,4.19528007507324
SXM,2018,
SXM,2019,
SXM,2020,
SXM,2021,
SYC,2011,2.91757011413574
SYC,2012,1.55594003200531
SYC,2013,3.50153994560242
SYC,2014,7.24571990966797
SYC,2015,16.4337902069092
SYC,2016,25.6358890533447
SYC,2017,42.2081985473633
SYC,2018,38.8581314086914
SYC,2019,41.2970390319824
SYC,2020,26.9342594146729
SYC,2021,26.8701496124268
SYR,2011,25.6436996459961
SYR,2012,30.2727794647217
SYR,2013,33.1396789550781
SYR,2014,47.3828811645508
SYR,2015,51.1659507751465
SYR,2016,46.5840187072754
SYR,2017,
SYR,2018,
SYR,2019,
SYR,2020,
SYR,2021,
TCA,2011,
TCA,2012,
TCA,2013,
TCA,2014,13.5866985321045
TCA,2015,12.516411781311
TCA,2016,11.1381130218506
TCA,2017,11.8446598052979
TCA,2018,11.3645000457764
TCA,2019,11.7602996826172
TCA,2020,
TCA,2021,
TCD,2011,2.28011989593506
TCD,2012,
TCD,2013,
TCD,2014,3.49959993362427
TCD,2015,3.33451008796692
TCD,2016,
TCD,2017,
TCD,2018,
TCD,2019,
TCD,2020,4.53319978713989
TCD,2021,
TGO,2011,9.90192985534668
TGO,2012,10.9630603790283
TGO,2013,11.0933198928833
TGO,2014,10.7719402313232
TGO,2015,11.0391302108765
TGO,2016,12.3244800567627
TGO,2017,12.5233001708984
TGO,2018,13.0981397628784
TGO,2019,13.3234195709229
TGO,2020,15.0659399032593
TGO,2021,
THA,2011,52.1359634399414
THA,2012,50.2119026184082
THA,2013,49.3342018127441
THA,2014,49.7557334899902
THA,2015,
THA,2016,49.508472442627
THA,2017,47.7228775024414
THA,2018,46.5399513244629
THA,2019,45.4407386779785
THA,2020,43.1145401000977
THA,2021,44.0830879211426
TJK,2011,22.2888793945312
TJK,2012,22.7133293151855
TJK,2013,22.7680702209473
TJK,2014,24.4802207946777
TJK,2015,26.4624404907227
TJK,2016,29.1225490570068
TJK,2017,31.114070892334
TJK,2018,
TJK,2019,
TJK,2020,37.2250022888184
TJK,2021,39.504955291748
TKM,2011,
TKM,2012,
TKM,2013,
TKM,2014,7.81461000442505
TKM,2015,
TKM,2016,
TKM,2017,
TKM,2018,
TKM,2019,12.9755001068115
TKM,2020,14.3487100601196
TKM,2021,16.4158401489258
TLS,2011,
TLS,2012,
TLS,2013,
TLS,2014,
TLS,2015,
TLS,2016,
TLS,2017,
TLS,2018,
TLS,2019,
TLS,2020,
TLS,2021,
TON,2011,
TON,2012,
TON,2013,
TON,2014,
TON,2015,
TON,2016,
TON,2017,
TON,2018,
TON,2019,
TON,2020,21.278299331665
TON,2021,
TTO,2011,
TTO,2012,
TTO,2013,
TTO,2014,
TTO,2015,
TTO,2016,
TTO,2017,
TTO,2018,
TTO,2019,
TTO,2020,
TTO,2021,
TUN,2011,34.4940605163574
TUN,2012,34.2753295898438
TUN,2013,33.0226402282715
TUN,2014,33.0825691223145
TUN,2015,33.0580787658691
TUN,2016,31.186559677124
TUN,2017,31.0175304412842
TUN,2018,31.1403503417969
TUN,2019,31.8208293914795
TUN,2020,33.1319389343262
TUN,2021,33.8982810974121
TUR,2011,61.516300201416
TUR,2012,70.1044998168945
TUR,2013,79.6469573974609
TUR,2014,86.9976806640625
TUR,2015,95.5645065307617
TUR,2016,103.71558380127
TUR,2017,110.534072875977
TUR,2018,115.462463378906
TUR,2019,117.005470275879
TUR,2020,118.883682250977
TUR,2021,125.763786315918
TUV,2011,
TUV,2012,
TUV,2013,
TUV,2014,
TUV,2015,
TUV,2016,
TUV,2017,
TUV,2018,
TUV,2019,
TUV,2020,
TUV,2021,
TZA,2011,
TZA,2012,4.03181934356689
TZA,2013,3.75791764259338
TZA,2014,
TZA,2015,4.15589189529419
TZA,2016,3.94585990905762
TZA,2017,
TZA,2018,
TZA,2019,3.02422857284546
TZA,2020,7.50897979736328
TZA,2021,3.70787215232849
UGA,2011,4.35145998001099
UGA,2012,3.72024011611938
UGA,2013,4.02473878860474
UGA,2014,4.57403993606567
UGA,2015,4.91559410095215
UGA,2016,4.75620269775391
UGA,2017,
UGA,2018,
UGA,2019,
UGA,2020,
UGA,2021,
UKR,2011,84.7981109619141
UKR,2012,83.8798980712891
UKR,2013,81.5320129394531
UKR,2014,83.7842178344727
UKR,2015,76.8646621704102
UKR,2016,77.0398406982422
UKR,2017,80.1990203857422
UKR,2018,81.4946670532227
UKR,2019,84.4813613891602
UKR,2020,82.1345977783203
UKR,2021,75.9079437255859
URY,2011,52.5558204650879
URY,2012,54.7069091796875
URY,2013,59.9512596130371
URY,2014,59.8266983032227
URY,2015,57.7897186279297
URY,2016,59.6462898254395
URY,2017,59.7518882751465
URY,2018,60.2781295776367
URY,2019,61.9644317626953
URY,2020,64.933219909668
URY,2021,75.17138671875
USA,2011,
USA,2012,
USA,2013,88.7264175415039
USA,2014,88.6268692016602
USA,2015,88.8894119262695
USA,2016,88.8350524902344
USA,2017,88.1673889160156
USA,2018,88.2991790771484
USA,2019,87.8887100219727
USA,2020,87.5676574707031
USA,2021,84.8550872802734
UZB,2011,8.51634120941162
UZB,2012,7.84954023361206
UZB,2013,7.97676944732666
UZB,2014,7.99231863021851
UZB,2015,8.05320835113525
UZB,2016,8.33958339691162
UZB,2017,8.64750289916992
UZB,2018,9.95855522155762
UZB,2019,12.4469442367554
UZB,2020,15.972095489502
UZB,2021,21.5782890319824
VCT,2011,20.171236038208
VCT,2012,19.577205657959
VCT,2013,19.5344543457031
VCT,2014,23.8400192260742
VCT,2015,23.5599308013916
VCT,2016,23.7400379180908
VCT,2017,26.0128421783447
VCT,2018,26.3018646240234
VCT,2019,29.9456653594971
VCT,2020,33.904109954834
VCT,2021,35.740119934082
VEN,2011,
VEN,2012,
VEN,2013,
VEN,2014,
VEN,2015,
VEN,2016,
VEN,2017,
VEN,2018,
VEN,2019,
VEN,2020,
VEN,2021,
VGB,2011,
VGB,2012,
VGB,2013,
VGB,2014,
VGB,2015,43.1178283691406
VGB,2016,42.3565292358398
VGB,2017,
VGB,2018,17.1175594329834
VGB,2019,26.0911293029785
VGB,2020,32.4414710998535
VGB,2021,32.7071304321289
VIR,2011,
VIR,2012,
VIR,2013,
VIR,2014,
VIR,2015,
VIR,2016,
VIR,2017,
VIR,2018,
VIR,2019,
VIR,2020,
VIR,2021,
VNM,2011,26.6182117462158
VNM,2012,26.9095897674561
VNM,2013,26.9403114318848
VNM,2014,32.8659934997559
VNM,2015,31.089204788208
VNM,2016,30.228063583374
VNM,2017,
VNM,2018,
VNM,2019,28.506929397583
VNM,2020,
VNM,2021,38.8732376098633
VUT,2011,
VUT,2012,
VUT,2013,
VUT,2014,
VUT,2015,
VUT,2016,
VUT,2017,
VUT,2018,
VUT,2019,
VUT,2020,
VUT,2021,
WSM,2011,
WSM,2012,
WSM,2013,
WSM,2014,
WSM,2015,
WSM,2016,
WSM,2017,12.5871524810791
WSM,2018,13.5642290115356
WSM,2019,13.1230764389038
WSM,2020,16.3868522644043
WSM,2021,17.571849822998
XKX,2011,
XKX,2012,
XKX,2013,
XKX,2014,
XKX,2015,
XKX,2016,
XKX,2017,
XKX,2018,
XKX,2019,
XKX,2020,
XKX,2021,
YEM,2011,9.31793022155762
YEM,2012,
YEM,2013,
YEM,2014,
YEM,2015,
YEM,2016,
YEM,2017,
YEM,2018,
YEM,2019,
YEM,2020,
YEM,2021,
ZAF,2011,17.613130569458
ZAF,2012,17.2647495269775
ZAF,2013,18.0946197509766
ZAF,2014,18.138879776001
ZAF,2015,18.8556098937988
ZAF,2016,18.9649791717529
ZAF,2017,21.4171295166016
ZAF,2018,23.3899803161621
ZAF,2019,24.0192794799805
ZAF,2020,25.1296806335449
ZAF,2021,25.3566093444824
ZMB,2011,4.01371002197266
ZMB,2012,3.97994995117188
ZMB,2013,
ZMB,2014,
ZMB,2015,
ZMB,2016,
ZMB,2017,
ZMB,2018,
ZMB,2019,
ZMB,2020,
ZMB,2021,
