country,year,age1564_pct
ISL,2018,66.7002499617406
ISL,2019,66.8280660217161
ISL,2020,66.7078998619802
ISL,2021,66.5075333395055
ISR,2011,61.8620075096816
ISR,2012,61.5194273809556
ISR,2013,61.2196796672353
ISR,2014,60.9836373216309
ISR,2015,60.7391726852478
ISR,2016,60.4867682488154
ISR,2017,60.2586178699757
ISR,2018,60.0955585952237
ISR,2019,59.9900386648577
ISR,2020,59.9126673678488
ISR,2021,59.8583662424971
ITA,2011,65.3052108613489
ITA,2012,65.0318565461314
ITA,2013,64.7515846412995
ITA,2014,64.4745737605598
ITA,2015,64.264608211041
ITA,2016,64.1355493804101
ITA,2017,64.0491957667784
ITA,2018,63.976292081862
ITA,2019,63.8719351973526
ITA,2020,63.7947913907968
ITA,2021,63.7233470647178
JAM,2011,67.7406231892957
JAM,2012,68.4009695465711
JAM,2013,69.0354914183958
JAM,2014,69.6493851093996
JAM,2015,70.1916016005515
JAM,2016,70.6496459857327
JAM,2017,71.0921922242404
JAM,2018,71.5255766866216
JAM,2019,71.9239669163888
JAM,2020,72.2937367238732
JAM,2021,72.640076062095
JOR,2011,60.969879514851
JOR,2012,61.3507351761256
JOR,2013,61.6110695338189
JOR,2014,61.7054155729991
JOR,2015,61.8721966857309
JOR,2016,62.1278912780178
JOR,2017,62.36793578723
JOR,2018,62.6409082280713
JOR,2019,62.9404777962745
JOR,2020,63.259407131604
JOR,2021,63.6021604582394
JPN,2011,63.0577639232849
JPN,2012,62.2912286364192
JPN,2013,61.4978527996995
JPN,2014,60.8030853939639
JPN,2015,60.2326202870854
JPN,2016,59.7647226208824
JPN,2017,59.4143459524436
JPN,2018,59.1635617451289
JPN,2019,59.0046702146202
JPN,2020,58.861072796091
JPN,2021,58.7347384818338
KAZ,2011,67.8924077269999
KAZ,2012,67.4460649900099
KAZ,2013,66.8757705834568
KAZ,2014,66.2340633863906
KAZ,2015,65.5648456945962
KAZ,2016,64.9216266124732
KAZ,2017,64.3439384372589
KAZ,2018,63.8881462741249
KAZ,2019,63.5059401428091
KAZ,2020,63.1406766523371
KAZ,2021,62.7412281334871
KEN,2011,54.4379122999773
KEN,2012,54.6416536087075
KEN,2013,54.906817591266
KEN,2014,55.2115563029999
KEN,2015,55.557898541993
KEN,2016,55.979618230588
KEN,2017,56.4460280213336
KEN,2018,56.9033995834156
KEN,2019,57.3842176977434
KEN,2020,57.9266087955257
KEN,2021,58.4939282822839
KGZ,2011,65.1866240894015
KGZ,2012,64.7498586417424
KGZ,2013,64.2367351156088
KGZ,2014,63.7320257066441
KGZ,2015,63.2310498606937
KGZ,2016,62.8678023099597
KGZ,2017,62.7005347701048
KGZ,2018,62.5187488212999
KGZ,2019,62.2170191568108
KGZ,2020,61.9762836597283
KGZ,2021,61.8818679657153
KHM,2011,63.2302352630489
KHM,2012,63.4508648344635
KHM,2013,63.5353273842827
KHM,2014,63.5438832095417
KHM,2015,63.5016253499872
KHM,2016,63.4382071107551
KHM,2017,63.387132974116
KHM,2018,63.3798695709733
KHM,2019,63.4032719741108
KHM,2020,63.483461320243
KHM,2021,63.6239992263601
KIR,2011,60.0311800989629
KIR,2012,60.3429696127676
KIR,2013,60.6490774210834
KIR,2014,60.9300551044209
KIR,2015,61.1492530924967
KIR,2016,61.2425935616739
KIR,2017,61.2079035872109
KIR,2018,61.093841510114
KIR,2019,60.9709450817258
KIR,2020,60.8898563826834
KIR,2021,60.8765588851586
KNA,2011,69.8936771496518
KNA,2012,70.3952543958497
KNA,2013,70.8884828655803
KNA,2014,71.3701713776041
KNA,2015,71.749402707725
KNA,2016,71.9476574366164
KNA,2017,71.9832945452227
KNA,2018,71.900826446281
KNA,2019,71.7272078634335
KNA,2020,71.4988265414977
KNA,2021,71.3170669118748
KOR,2011,72.8572203956821
KOR,2012,73.1085643578894
KOR,2013,73.2416718608572
KOR,2014,73.275082277705
KOR,2015,73.2814791976092
KOR,2016,73.2815119171004
KOR,2017,73.1104702951829
KOR,2018,72.8334079576546
KOR,2019,72.5261052970989
KOR,2020,72.0631744683847
KOR,2021,71.5403701724822
KWT,2011,75.6588364871268
KWT,2012,75.9889871966797
KWT,2013,75.9383803730373
KWT,2014,75.8466988891271
KWT,2015,75.7839316888402
KWT,2016,75.7525216840981
KWT,2017,75.6988166008755
KWT,2018,75.6801466442691
KWT,2019,75.6188018374256
KWT,2020,75.3845896861557
KWT,2021,76.488172940313
LAO,2011,60.5671281348273
LAO,2012,61.1389085835234
LAO,2013,61.6652381963263
LAO,2014,62.1691538102524
LAO,2015,62.6351152820299
LAO,2016,63.0378564157826
LAO,2017,63.3704452186596
LAO,2018,63.6499839717622
LAO,2019,63.9017051908735
LAO,2020,64.1514210955985
LAO,2021,64.4114834802021
LBN,2011,67.8203413820647
LBN,2012,67.9317945765853
LBN,2013,67.9852036320067
LBN,2014,67.991318090046
LBN,2015,67.4143128379603
LBN,2016,66.2812994247484
LBN,2017,65.2063804518348
LBN,2018,64.2077418407169
