Series Name,Series Code,Country Name,Country Code,2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,El Salvador,SLV,61.9201865576859,62.5541893776144,63.1773125178882,63.7658396012952,64.2917607348961,64.7564156847839,65.1496366761361,65.4569293342278,65.6988091655561,65.9569342324021,66.2417157632504
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Equatorial Guinea,GNQ,58.3918320904822,58.4263573622537,58.4466260293652,58.4350928953746,58.4095581402867,58.3936265155624,58.3969295866507,58.4494643106812,58.5734625731285,58.6219904414209,58.6438433544947
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Eritrea,ERI,53.9711887836691,54.110906248081,54.2121198863959,54.1210869507273,53.9621052143488,53.9574224453051,54.0862800193122,54.4596909163716,54.941278207416,55.5062854906639,56.1255310530798
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Estonia,EST,66.9955155261488,66.5458455061787,66.0628361595682,65.5532115284544,65.0969209844087,64.6626626611412,64.2570788686562,63.9606434212114,63.6685115518553,63.3615345768253,63.1847055320839
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Eswatini,SWZ,58.5969645747779,58.8848200871369,59.1550367702369,59.4682385534089,59.8218430407438,60.1487593599868,60.444597172582,60.7565725734529,61.0868194400419,61.4389935018795,61.7921031399556
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Ethiopia,ETH,52.0383522399417,52.5662496261565,53.1134705274755,53.6668811752551,54.2131245567384,54.7458515074501,55.2530672521534,55.7047451273376,56.1010549033282,56.4801956284521,56.8415943336368
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Faroe Islands,FRO,63.2964075603955,63.0616955355472,62.7450574260297,62.2946762767965,62.0419892214711,61.9284163763946,61.7409390362837,61.6530156366344,61.637876990442,61.563328991281,61.5403377110694
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Fiji,FJI,64.8892072572656,65.0100528079823,65.0830875672844,65.1216318497098,65.1603347783204,65.2171098582846,65.2999128715544,65.4160579166576,65.5568179892983,65.7076297074308,65.8882134064062
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Finland,FIN,65.6919391690164,65.1075093394932,64.5043907459626,63.9319576160027,63.4339270226978,63.0282055999224,62.6552811381026,62.3153408434214,62.0624967514881,61.8489868728584,61.6707046917791
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,France,FRA,64.4012852086265,63.9822023210968,63.6262148936628,63.2660590407766,62.9034115542196,62.632173096763,62.3980765439097,62.1793955597294,61.9811666181521,61.8134010588151,61.7040398746753
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,French Polynesia,PYF,68.0184523437126,68.1242184167114,68.236707282671,68.3735697164307,68.5378923653847,68.7225868846881,68.874079971723,69.1114323545336,69.3920264054316,69.4868360260593,69.4900140104077
