country,year,gdp_pc_usd,manufacturing_pct_gdp,resource_rents_pct_gdp,tertiary_enrolment_pct,gii_score,population_density,age1564_pct,log_gdp
KGZ,2019,9371275264.36735,13.7214242115474,1421.99927504102,41.5565948486328,28.38,34.3598070907195,62.2170191568108,22.96091502472214
KGZ,2020,8270468614.24051,13.1575269592111,1229.51775742135,45.9235610961914,24.51,35.0708837330553,61.9762836597283,22.835957008734628
KGZ,2021,9249133946.26531,11.8062709753271,1349.99730650542,52.5253791809082,24.5,35.7206673618352,61.8818679657153,22.947795756656646
KHM,2011,16032622023.8265,20.5921067908236,1088.98152823081,14.1404304504395,25.46,83.4046227056424,63.2302352630489,23.49789135998758
KHM,2012,17826536699.8016,20.9212544909796,1192.80263041673,14.960827691214416,23.4,84.6651087695445,63.4508648344635,23.603954009898423
KHM,2013,19807135252.8649,21.6035358243074,1305.6600972686,14.960827691214416,28.07,85.9404486743712,63.5353273842827,23.709308076036866
KHM,2014,22041463967.9009,21.7999725120974,1431.56396469993,14.960827691214416,28.66,87.2239519601178,63.5438832095417,23.816191242251193
KHM,2015,24174170369.0738,22.4571002060738,1547.32010444393,14.645770072937,30.35,88.5069737140267,63.5016253499872,23.908550559975033
KHM,2016,26556545153.3573,22.7340356176555,1675.19555711109,14.960827691214416,27.94,89.8074042601405,63.4382071107551,24.00254207603656
KHM,2017,29355665909.7905,23.1551231795313,1826.35391688754,15.0735502243042,27.05,91.0569453886245,63.387132974116,24.10275141091964
KHM,2018,33145892168.8958,23.5663927875165,2036.67377566578,15.7133102416992,26.69,92.1964763199638,63.3798695709733,24.224184629426272
KHM,2019,36685356407.7206,24.6156471977013,2225.87705485686,16.8353996276855,26.59,93.3679129843644,63.4032719741108,24.32564350441806
KHM,2020,34818073901.4851,23.9980719281973,2081.73914242939,14.4409313201904,21.46,94.7511556764106,63.483461320243,24.27340245388873
KHM,2021,36790163687.4421,26.653916852434,2167.40324198499,13.8764019012451,22.8,96.160803308407,63.6239992263601,24.328496355290547
KOR,2011,1253289537500.81,28.2367986111971,25097.595426845,100.819679260254,53.68,513.804280275749,72.8572203956821,27.856792840568307
KOR,2012,1278046536287.01,27.8318955047505,25459.1689000965,98.286979675293,53.9,515.875583187751,73.1085643578894,27.876353884591058
KOR,2013,1370632955321.2,27.7858537381354,27179.5170146052,96.3375015258789,53.31,517.612269825303,73.2416718608572,27.946293760257635
KOR,2014,1484488526271.8,27.0424521550532,29252.9312377352,94.4421691894531,55.27,520.852499230217,73.275082277705,28.0260914021017
KOR,2015,1466038936206.43,26.6060357279078,28737.4391706499,93.9676513671875,56.26,523.525547744882,73.2814791976092,28.01358527852628
KOR,2016,1499679823909.61,26.357765221973,29280.4403170048,93.6577224731445,57.15,525.370072521002,73.2815119171004,28.03627275052594
KOR,2017,1623074183501.9,26.9458726930167,31600.7358741365,93.7230224609375,57.7,526.734806686494,73.1104702951829,28.115343111057783
KOR,2018,1725373496825.43,26.6385086529154,33447.1562836166,93.3281784057617,56.63,528.969011484824,72.8334079576546,28.17646466287362
KOR,2019,1651422932447.77,25.222222874629,31902.4169048194,93.9989166259766,56.55,530.377274590164,72.5261052970989,28.132658415503887
KOR,2020,1644312831906.17,24.7802807011107,31721.2989141857,96.8767700195312,56.11,531.109006147541,72.0631744683847,28.1283436815078
KOR,2021,1818432106880.04,25.4864908324855,35125.5224984723,100.317680358887,59.3,530.425604508197,71.5403701724822,28.22899576599409
KWT,2011,154039231299.128,5.6131394539244,49169.6063983139,55.438489437103264,36.64,175.803254769921,75.6588364871268,25.760473155612736
KWT,2012,174047662555.419,5.96446663818635,52155.2225460479,55.438489437103264,37.2,187.267620650954,75.9889871966797,25.882595021383253
KWT,2013,174168116687.215,5.87984154846124,49651.0439709448,55.438489437103264,40.02,196.848709315376,75.9383803730373,25.883286857559444
KWT,2014,162650450784.686,5.54227900124173,44368.781373043,54.0167083740234,35.19,205.716947250281,75.8466988891271,25.814869261363228
KWT,2015,114585555830.916,6.97751003695985,29882.2126867068,58.7037200927734,33.2,215.183726150393,75.7839316888402,25.464587593413516
KWT,2016,109406674087.947,7.2020572828301,27323.6890643847,57.7827606201172,33.61,224.696745230079,75.7525216840981,25.41833773136185
KWT,2017,120687539675.517,7.50147665832257,29047.6535822842,55.13330078125,36.1,233.1544332211,75.6988166008755,25.516470725880957
KWT,2018,138646316321.596,7.42772872081424,32067.9623689512,52.1134605407715,34.43,242.621492704826,75.6801466442691,25.655192040473477
KWT,2019,140856394870.02,6.37931510845646,31707.8737464917,50.4700584411621,34.55,249.288215488215,75.6188018374256,25.671006732226225
KWT,2020,111045470461.207,9.09212374768687,25236.0755520534,53.7298583984375,28.4,246.928563411897,75.3845896861557,25.43320559817229
KWT,2021,148459291453.471,11.0344735523976,34043.542153557,61.558048248291,29.9,244.717452300786,76.488172940313,25.723576625981764
LAO,2012,10192846339.4029,8.98377274194291,1563.5650771337,17.5077114105225,20.2,28.2451386481802,61.1389085835234,23.044951971908972
LAO,2020,18981805250.2424,7.68478649420094,2583.77730696131,12.5843343734741,20.65,31.8307322357019,64.1514210955985,23.666746738895117
LAO,2021,18827148530.9347,8.69509978976757,2526.05105018529,12.4585027694702,20.2,32.2928682842288,64.4114834802021,23.658565735909193
LBN,2011,39927125961.5257,7.57931418515021,7834.96257108993,45.5640182495117,37.11,498.144672531769,67.8203413820647,24.41032177850961
LBN,2012,44016799515.7546,7.3880328196001,8406.98405608118,44.8252983093262,36.2,511.802737047898,67.9317945765853,24.5078372051711
LBN,2013,46880103080.597,7.52441395625991,8162.37929361396,48.067008972168,35.47,561.430694037146,67.9852036320067,24.570859181030947
LBN,2014,48095213746.6003,7.53256666556356,7577.6413302369,42.533031463623,33.6,620.429130009775,67.991318090046,24.59644850279936
LBN,2015,49929337836.8159,8.04853930548165,7714.1099998804,38.8207511901855,33.82,632.694916911046,67.4143128379603,24.633874599540746
LBN,2016,51147308774.1294,8.35641017095378,8089.012088155,42.1090087890625,32.7,618.089931573803,66.2812994247484,24.65797571357334
LBN,2017,53027680685.9038,8.28789155701475,8608.21084982387,43.9945793151855,30.64,602.163049853372,65.2063804518348,24.694079891251846
LBN,2018,54901519155.5556,7.44505027672016,9174.53666204759,47.2751083374023,28.22,584.957869012708,64.2077418407169,24.72880685640065
LBN,2019,51605959131.2741,7.05147171311738,8905.88005497437,50.3490180969238,28.54,566.431476050831,63.3120025320152,24.666902989806008
LBN,2020,31712128253.7961,2.94371948788659,5561.19166950397,51.6985816955566,26.02,557.419159335288,62.9297413938611,24.179965039415908
LBN,2021,23131941556.7843,1.42682987688995,4045.37391066234,58.4441413879395,25.1,558.956207233627,63.0959048351806,23.86448025072978
LKA,2011,67753284043.9282,18.6156868794475,3224.95736331928,14.821494102478,30.36,335.019103811194,67.0063893423443,24.939138768504556
LKA,2012,70447216891.3366,19.7379423600008,3327.77612404326,16.4015369415283,29.1,337.577069047999,66.8511754056245,24.978129569774595
LKA,2013,77000578167.353,18.0646306474511,3740.61589348326,17.9866104125977,30.45,328.257056290863,66.6806889722923,25.067078767438826
LKA,2014,82528535713.926,17.1564291869155,3971.91913148166,18.173412322998,28.98,331.334715356403,66.492093080501,25.136409957923302
LKA,2015,85140955388.8509,16.176959877339,4060.13139670248,18.6914081573486,30.79,338.810527846445,66.3165734018565,25.16757401867001
LKA,2016,88012282205.8357,16.018659247714,4149.76105454457,17.8068389892578,28.92,342.672030762768,66.1761491978432,25.200742212206418
LKA,2017,94376237797.2367,14.891296048073,4401.05567045499,17.947998046875,29.85,346.46890601522,66.0772312982869,25.270555160161898
LKA,2018,94493871200.7869,15.0327786139076,4360.58473469252,18.6717472076416,28.66,350.284495021337,66.010996751107,25.271800814324802
LKA,2019,89014978344.1404,16.1608017172884,4082.69404871533,20.2191257476807,28.45,352.431694638296,65.9700520980039,25.212070488519945
LKA,2020,84304298770.5329,16.2859638813162,3846.17449566736,20.8122158050537,23.78,354.332363401229,65.9468366164111,25.157698694373337
LKA,2021,88609324901.9774,17.9651186198397,3999.33764677637,21.3629665374756,25.1,358.163595215002,65.9383621554748,25.207502936219996
LSO,2012,2477702216.26888,11.4515114166879,1217.93071228944,11.0302000045776,25.7,67.0077075098814,59.4474561832758,21.630597441935027
LSO,2013,2367112931.642,10.9395682131417,1151.03735837227,10.563850402832,26.29,67.7372859025033,59.496042798847,21.5849368772155
LSO,2014,2441063054.05792,12.250538441436,1173.5377928819,10.4520902633667,27.01,68.5141304347826,59.4751955324989,21.615699459264057
LSO,2015,2359686724.53829,15.1330287921212,1121.19851342518,9.68772983551025,26.97,69.321837944664,59.4736368208574,21.581794703332978
LTU,2011,43186501862.7907,18.2958187319647,14261.8433787325,84.0555877685547,38.49,48.3153301209433,67.1777759104206,24.488793826491808
LTU,2012,42709372066.8627,18.6694480586007,14294.7178607152,79.7516326904297,44.0,47.6716501260491,67.084553426923,24.477684219440775
LTU,2013,46303660422.0434,17.663818979093,15655.3513307327,73.533203125,41.39,47.1908895093738,66.993627044439,24.558486853705052
LTU,2014,48306546656.9281,17.4023635016509,16473.5678231709,68.8998870849609,41.0,46.805538707103,66.8115157399781,24.600832929971318
LTU,2015,41540954817.2039,17.2400398133433,14300.2553666736,67.7426528930664,42.26,46.3672785315243,66.5062097265986,24.449945640618996
LTU,2016,42970749245.0336,16.8071638901065,14981.6208126311,67.7418518066406,41.76,45.7876664218895,66.0821066606207,24.483785471049387
LTU,2017,47756764508.446,16.7118510614104,16884.7100319318,68.3863372802734,41.17,45.1525837710126,65.5868165853012,24.589386558937942
LTU,2018,54261795148.5372,16.5154267145228,19368.5391045353,69.7188034057617,41.19,44.731646175954,65.2222782837189,24.717086227827075
LTU,2019,55122066225.796,16.0026233552419,19727.7607453736,70.1848678588867,41.46,44.6205206004471,65.0326934181688,24.732815948903443
LTU,2020,57412038533.2718,15.4605506017385,20541.824988603,69.1454772949219,39.18,44.6324656659214,64.9504098074069,24.77351984882636
LTU,2021,67037321008.9679,15.9178789739431,23934.728489916,70.6638793945312,39.9,44.7346909439387,64.9429993871864,24.92851533123836
LUX,2011,61696281326.2453,4.86953795535755,119025.057203467,19.801486253738414,52.65,201.342029008025,68.6826049396048,24.845489495802294
LUX,2012,59776383527.3602,4.55660954148066,112584.676270958,19.117790222168,57.7,206.235870823396,68.9684008305906,24.813876495608227
LUX,2013,65203276466.9763,4.5543889865113,120000.140729859,19.801486253738414,56.57,211.05785290896,69.0605655434262,24.900775557177386
LUX,2014,68804811897.6445,4.72811642073937,123678.702143275,19.801486253738414,56.86,216.091529874226,69.1279915294304,24.954539519812734
LUX,2015,60071584216.1375,5.47963197133244,105462.012584423,20.2907104492188,59.02,221.251835336342,69.2426817619957,24.81880275829471
LUX,2016,62216885435.9488,5.79495633971977,106899.293549552,19.9203605651855,57.11,226.072263698018,69.4058844296374,24.853892269881555
LUX,2017,65712180342.9836,4.77590867294046,110193.213797228,19.5990200042725,56.4,231.635372078028,69.5106668868415,24.908550138602056
LUX,2018,71000359760.4611,4.96159222732281,116786.511654677,19.3915195465088,54.53,236.146609386046,69.5280060384706,24.985950781023636
LUX,2019,69890505323.5842,5.04253067388434,112726.439672814,19.3969497680664,53.47,240.827591028798,69.5105964077186,24.97019564467951
LUX,2020,73699366700.2134,4.94239167412781,116905.370396853,19.961389541626,50.84,244.874264894386,69.440387442376,25.023260043163308
LUX,2021,85584105993.8746,4.69048737121145,133711.794435985,20.7341499328613,49.0,248.62068161867,69.3493722999841,25.17276542521223
LVA,2011,26575547900.8247,12.1686319064552,12902.574053337,67.9534683227539,39.8,33.0999244700853,67.2837068431312,24.00325737811428
LVA,2012,27116149948.6683,11.8129666874934,13329.3499931271,66.6435470581055,47.0,32.691902228936,66.9611259226785,24.023395326396148
LVA,2013,29152128167.8438,11.5075095213455,14484.4715282132,69.0765991210938,45.24,32.3436289713468,66.4975087058683,24.0957937545512
LVA,2014,30277203767.4058,10.8995654111219,15185.814581236,70.8979415893555,44.81,32.0404647500281,65.9121509977439,24.133660915393058
LVA,2015,26344565876.8902,10.8460810091263,13321.9753140616,74.2998809814453,45.51,31.7792437366417,65.3585402860759,23.994527862084727
LVA,2016,27117105059.5075,10.5392671306849,13838.5266823272,80.6048126220703,44.33,31.4901409356067,64.8189694891939,24.023430548727507
LVA,2017,29391059767.4259,10.8745823136205,15132.4958333982,88.0574264526367,44.61,31.2123033409935,64.3170163194162,24.10395637550311
LVA,2018,33247935477.3576,10.9412550358406,17252.1710428626,93.0244827270508,43.18,30.9700612274415,63.9690120502929,24.227258511214014
LVA,2019,33099503950.847,11.022531503956,17294.9751600969,94.8645324707031,43.23,30.755491989008,63.6525649819278,24.222784132837887
LVA,2020,33379927434.6149,11.4825724036882,17564.2321549354,94.5108337402344,41.11,30.5391129680219,63.329999339864,24.23122058125967
LVA,2021,38185125732.9451,12.847506450304,20262.8433862451,93.4839324951172,40.0,30.2826610959344,63.1497512445726,24.36571189801265
MAR,2011,110080631332.375,14.6656401970504,3301.98876953125,15.9613800048828,28.73,73.745435805512,65.7630625364839,25.42447894632916
MAR,2012,106937392311.129,14.3615270012424,3164.17724609375,19.1758098602295,30.7,74.7372641720816,65.8772894808751,25.395509381572055
MAR,2013,115739287305.08,14.5581548742157,3379.7431640625,22.5497703552246,30.89,75.7059623571589,65.991953076473,25.474605975349625
MAR,2014,119130841411.664,15.3452879513188,3435.40698242188,25.4523506164551,32.24,76.6407797445664,66.0797555195502,25.50348823370314
MAR,2015,110413823841.592,14.984152955286,3146.24780273438,28.6955890655518,33.19,77.5433295989245,66.1307172558412,25.427501178906994
MAR,2016,111572947004.917,14.7595291382492,3140.85546875,32.2695808410645,32.26,78.4751445216222,66.1624198581765,25.437944447157278
MAR,2017,118540573367.844,14.5941970328011,3296.52661132813,33.7370109558105,32.72,79.4227918440511,66.1569857377868,25.4985211302089
MAR,2018,127341147581.818,14.8703562557049,3501.69799804688,35.6224212646484,31.09,80.3041900067219,66.1084881706797,25.570135523445508
MAR,2019,128920266409.458,14.7633235363387,3508.09765625,38.0248603820801,31.63,81.1357786242438,66.0482046040394,25.58245996036264
MAR,2020,121353645057.144,15.177396164956,3268.0302734375,40.02001953125,28.97,81.9722339233699,66.0303401948732,25.521974806221625
MAR,2021,142022058447.231,15.2356757950841,3785.93627929688,42.8228912353516,29.3,82.8017969975353,66.0542531523781,25.679248223661162
MDA,2011,8414352020.49442,10.5647418754911,2941.36224066021,54.276456832885735,38.66,99.7210931780946,72.0969137534275,22.853204658712173
MDA,2012,8709138634.82921,10.6544375298534,3044.8084324815,54.276456832885735,39.2,99.6732759521901,72.1829774166136,22.88763872910067
MDA,2013,9496717875.51932,11.193852554233,3321.04397795719,54.276456832885735,40.94,99.5771842462653,71.9494974312337,22.974212089071155
MDA,2014,9402090137.7423,10.0691324765555,3289.95758568777,52.1503486633301,40.74,99.5164884911377,71.1653482250474,22.96419785658411
MDA,2015,7797667196.73087,10.01582216678,2749.55137054338,52.0978202819824,40.53,98.7560678343838,70.0589368131714,22.777090448567215
MDA,2016,7980917075.7748,10.0336311861214,2847.08794770479,52.8414115905762,38.39,97.614165825121,68.983696924511,22.800319163581417
MDA,2017,9514404016.20949,9.97007323439153,3453.26727720294,51.947338104248,36.84,95.9093883802694,68.0235384558779,22.97607269949627
MDA,2018,11252353420.8798,10.0691978482836,4156.44981956646,52.8423118591309,37.63,94.2543946689506,67.1972110865303,23.143843136686137
MDA,2019,11736797054.6965,9.89433050808773,4405.33418162155,54.7812004089355,35.52,92.756093569939,66.4191106875943,23.185994790843637
MDA,2020,11530746234.4492,10.1066643472715,4375.7788930524,56.2498207092285,32.98,91.7473260542588,65.7164519859204,23.168282890247472
MDA,2021,13691869264.0794,9.63995995697745,5274.60582195352,61.3014030456543,32.3,90.110355122019,65.1563102257656,23.340068009225163
MDG,2011,11551819617.874,8.72437045917635,506.163691559309,4.00945997238159,25.41,39.2273910913638,53.6783158068713,23.170108804178742
MDG,2012,11578975061.9479,8.66520369091448,493.511162904211,4.07020998001099,24.2,40.327672118186,54.0856517127504,23.172456795843154
MDG,2013,12423555455.3853,8.62986885227877,515.301589361832,4.21469020843506,22.95,41.4391371605363,54.5107020051046,23.24286014103426
MDG,2014,12522957399.2281,9.03893525393852,505.684922503435,4.73074007034302,25.5,42.5650532829151,54.9016796242728,23.250829388720085
MDG,2015,11323020701.3017,8.50771119517862,445.320069480568,4.72751998901367,24.42,43.7035097971812,55.2402498908382,23.15010372052902
MDG,2016,11848613858.442,10.1953106769595,453.970714522463,4.76165008544922,24.79,44.8606943966999,55.5455025357901,23.195476723714425
MDG,2017,13176313593.5509,9.18815731963744,491.866848718929,5.23624992370605,24.15,46.0439584049502,55.8156972159696,23.3016866298991
MDG,2018,13760033282.2925,9.3695954221963,500.45718552916,5.32438993453979,24.75,47.2583808869027,56.0492179538872,23.34503408821994
MDG,2019,14104664678.5063,10.0900513520788,499.818837622534,5.53402996063232,22.38,48.5038741835682,56.2569911629362,23.36977140788179
MDG,2020,13051441203.9474,9.72498440599679,450.771615201509,5.67685985565186,20.4,49.7654795462358,56.4572904886486,23.29216440170148
MDG,2021,14554754116.5427,9.49672393900893,490.206238571448,4.828579998016357,22.5,51.0331436919904,56.6577985720494,23.401183520599908
MEX,2011,1229013703416.76,17.7203860225437,10664.4944032313,28.0361595153809,30.45,59.2831626327838,64.4415301032565,27.837233096504605
MEX,2012,1255110424817.79,18.8000354543894,10744.1335242686,29.3496494293213,32.9,60.0932163893104,64.6984476739343,27.85824467254421
MEX,2013,1327436290282.67,18.1028096187355,11216.8008505428,30.3301601409912,36.82,60.8778893490059,64.9234762415024,27.91427059665673
MEX,2014,1364507717614.13,18.2289217215091,11391.3773497683,31.2052898406982,36.02,61.6190030607783,65.1410033743916,27.94181483308037
MEX,2015,1213294467716.88,19.8234213781094,10021.2386118827,31.9718608856201,38.03,62.2815946912215,65.3713988069245,27.824360476294576
MEX,2016,1112233497452.7,19.8687757882998,9097.92397674769,38.589771270752,34.56,62.8881149206513,65.6181532325894,27.737391269437932
MEX,2017,1190721475906.0,20.1618224199443,9649.27816772402,40.3390693664551,35.79,63.4790282671879,65.8682302477857,27.80558052161109
MEX,2018,1256300182879.73,20.1893657004533,10084.7937562021,41.6382789611816,35.34,64.0827752771419,66.1073972501309,27.859192154526884
MEX,2019,1304106203694.81,19.8877542610576,10369.5553568761,43.0441398620605,36.06,64.6945559299365,66.3185850415085,27.896539020667817
MEX,2020,1121064767261.88,20.1842735720463,8841.27075003163,45.1654510498047,33.6,65.227528485815,66.5296254239814,27.74530003467597
MEX,2021,1316569466932.59,20.835835860176,10314.0506741437,45.6506195068359,34.5,65.664316469045,66.7529844097424,27.906050580865607
MKD,2011,10494626767.6445,11.4100813036154,5416.86672931659,42.08850351969401,33.47,76.8199048374306,69.1461987100366,23.074129226713314
MKD,2012,9745261300.57788,10.2386314208394,5049.8265386157,39.7961082458496,36.2,76.5194686756542,69.1426503923837,23.000046983356395
MKD,2013,10817702346.0674,9.91410485543674,5626.26115664893,38.9499015808105,38.18,76.2377478191911,68.9591860049273,23.104449735325616
MKD,2014,11362265252.778,10.9514035376996,5925.38592218015,39.3214912414551,36.93,76.0331879460745,68.7390615884657,23.153563636415072
MKD,2015,10064519962.5655,11.7603595286911,5262.68671928674,42.0811805725098,38.03,75.8298969072165,68.5500811466163,23.032282201166606
MKD,2016,10672467073.2873,12.2889398868518,5598.48622617967,42.08850351969401,35.4,75.5873513084853,68.3122503676847,23.09093309139953
MKD,2017,11307067069.6658,12.6025309574733,5955.2973863451,43.5097694396973,35.43,75.2837827121332,67.9961161917142,23.14869377157608
MKD,2018,12683068114.2388,13.3473954345583,6713.98925398989,43.8547897338867,29.91,74.9028945281523,67.562678785047,23.26353372153205
MKD,2019,12606338448.547,13.3941499935757,6718.85826635458,43.1991004943848,35.29,74.3957969865186,66.9991320803039,23.257465575887853
MKD,2020,12361036913.8409,13.2972746832417,6659.59651070776,43.782169342041,33.43,73.5973037272006,66.4419445244978,23.237815178162734
MKD,2021,14000283827.0154,13.4832646738274,7620.80296977508,44.3020210266113,34.1,72.8435368754956,66.0536192522584,23.36234343971441
MLI,2011,12995112690.2596,14.669168234322731,789.06272549554,5.12092018127441,26.35,13.497118481548,49.8881006999281,23.287839176819087
MLI,2012,12442035339.1049,15.859822176325,733.738935290444,6.61513996124268,25.4,13.8970430834542,49.6228629626086,23.244346523342625
MLI,2013,13242690786.0938,12.6731503112883,758.475532598732,6.12579011917114,28.84,14.3089313959301,49.4139790596757,23.306711598384616
MLI,2014,14364937124.0727,13.8039838467019,797.154510755732,5.70353984832764,26.18,14.7684106573566,49.3753963072633,23.388056152345648
MLI,2015,13104764378.326,12.9599274106217,704.821646439506,5.28096008300781,28.37,15.2378088658324,49.3759056489042,23.296241694035235
MLI,2016,14026048335.7047,13.1706953211143,730.85493818079,3.65079045295715,24.77,15.7281152935199,49.4281689617574,23.364182033205534
MLI,2017,15365713048.1993,13.9767916114907,775.536492065709,4.16489362716675,22.48,16.2376441373884,49.5343526921363,23.45540443875434
MLI,2018,17070867589.9055,15.6029159853206,835.086710561793,4.96651792526245,23.32,16.7531531974529,49.6819285971581,23.560639197880377
MLI,2019,17280250810.0321,16.2588342653505,820.197390833912,4.73440647125244,24.03,17.2664953818668,49.8960730509992,23.572830114686436
MLI,2020,17465392764.3706,16.5262948287671,804.343956745857,5.151439852184719,19.15,17.7954548062187,50.1900573945124,23.583487203607973
MLI,2021,19309463508.0377,15.8592665862472,862.467400106111,5.151439852184719,19.5,18.348478515641,50.5136301213243,23.683861149885274
MLT,2012,9609532088.88683,10.8189570991513,22878.313086001,42.5473289489746,56.1,1312.5875,68.7511207530054,22.986021368721033
MLT,2013,10796782637.51,9.42752915663499,25346.5236450477,44.0389518737793,51.79,1331.146875,68.1661327685099,23.102514022760133
MLT,2014,11888032872.432,8.35674965810255,27356.6080303021,44.4906997680664,50.44,1357.99375,67.7141532091479,23.19879809009565
MLT,2015,11340795041.8065,7.16143634059413,25481.8977555627,46.9468193054199,50.48,1390.790625,67.4423935430878,23.151672242295206
MLT,2016,12025782834.3596,6.9972006339371,26409.6285858968,48.1260795593262,50.44,1422.9875,67.1891782660361,23.21031875138973
MLT,2017,14161366723.6779,6.62745777556509,30259.3952629768,52.8446311950684,50.6,1462.496875,67.1569397470627,23.373783440587975
MLT,2018,16153779511.1559,6.53649513653348,33332.1905601302,56.8111114501953,50.29,1514.46875,67.4529854558025,23.50541988469396
MLT,2019,16337793530.7788,6.4306549585266,32412.2697818499,58.5368690490723,49.01,1575.19375,67.8634883252598,23.516746882424187
MLT,2020,16385919535.6742,6.71686851171732,31796.8213417258,62.8752517700195,46.39,1610.4125,68.1674197448314,23.519688238100713
MLT,2021,19718565605.433,6.33400013776018,38027.3801730893,73.0226974487305,47.1,1620.425,68.00171251,23.704826445414152
MNE,2012,4087526241.81268,4.07631424020981,6586.39970256684,60.3092498779297,40.1,46.1413382899628,67.6981721753954,22.131205793164508
MNE,2013,4465772400.37453,4.04305630277167,7188.86361611271,60.4347686767578,40.95,46.1863940520446,67.5955164422124,22.21970802631932
MNE,2014,4593853290.963,3.88001811492567,7387.87296917548,63.2196388244629,37.01,46.2312267657993,67.347085846695,22.247985005780226
MNE,2015,4054730077.57718,4.08869912042976,6517.19267514764,63.9372711181641,41.23,46.2571747211896,66.9715591145357,22.123149956965833
MNE,2016,4376930578.32395,3.73553662159151,7033.43962398373,59.1839218139648,37.36,46.2678810408922,66.6210651687589,22.199613534468263
MNE,2017,4856599480.79882,3.84720863084778,7803.35824465203,60.9102210998535,38.07,46.2730855018587,66.2702069863017,22.303604334648924
MNE,2018,5506942238.35668,3.98361186584976,8850.3749248372,58.1831512451172,36.49,46.2622304832714,65.856413254411,22.429275358404123
MNE,2019,5542054181.12616,3.71806750416152,8909.6538759126,56.2633209228516,37.7,46.2474349442379,65.3815437006931,22.435631059796673
MNE,2020,4769996866.00758,4.11035292110744,7677.37132106817,58.0944709777832,35.39,46.1937546468401,64.9212498046666,22.285611484824972
MNE,2021,5861427505.12493,3.85290677352458,9465.96153027794,57.9613914489746,35.4,46.0379925650558,64.6004267612596,22.491659012426446
MNG,2011,10409797377.8571,7.06994259514331,3736.04201455077,56.7441596984863,33.4,1.78925253897917,68.1901609019881,23.066013255201064
MNG,2012,12292770631.565,7.48223219076914,4328.89001905655,61.0462303161621,35.0,1.82353600871754,68.0762622524602,23.232277172998664
MNG,2013,12582122604.2577,8.72166390590704,4340.14310544449,64.6551666259766,35.77,1.8616184405066,67.7570641546867,23.25554280246401
MNG,2014,12226514668.0622,8.77729309296388,4126.23975800524,66.9319229125977,37.52,1.90278211075515,67.2583455385159,23.226872763860463
MNG,2015,11619892590.6941,7.01550583710279,3838.92126989984,71.4299926757812,36.41,1.94371713207737,66.6300187920446,23.175984344841577
MNG,2016,11181350649.3573,6.66750559995597,3619.90026383792,66.9766464233398,35.74,1.98352563105577,65.9081521646192,23.137513106800224
MNG,2017,11480847740.736,6.89823821479702,3645.96708669551,65.412841796875,37.13,2.02209412791248,65.1412012251141,23.16394607012327
MNG,2018,13178094720.4986,7.05321710338318,4107.64288528468,65.6492462158203,35.9,2.06015649331677,64.3450654827184,23.30182179718718
MNG,2019,14206359017.5143,7.06955554689873,4347.54610314873,67.6281585693359,36.29,2.09835043390369,63.5207736361981,23.37695551944782
MNG,2020,13312981429.0891,7.75616468509037,4001.25193077703,64.5476303100586,33.41,2.13623721809195,62.9278480776094,23.31200544344961
MNG,2021,15286441737.6686,7.10918210222536,4517.61578018785,64.4591369628906,34.2,2.17253662423347,62.6443179783416,23.45023211153539
MOZ,2012,16688114144.0745,8.62619404009544,685.685748199513,5.3305401802063,26.3,30.9492179353493,51.437574807615,23.537962575070846
MOZ,2013,17198073057.1981,8.32603551504896,686.505672517351,5.70935010910034,26.5,31.8568770823266,51.4435359067327,23.568063182931564
MOZ,2014,17978246586.0662,8.22056509258821,697.142680444123,6.34957981109619,28.52,32.7939100689234,51.4890275597917,23.612428340993443
MOZ,2015,16208985769.615,8.30864034953938,610.563774706589,6.81003999710083,30.07,33.7592156463796,51.5651798295306,23.508831602544976
MOZ,2016,12069051237.1711,8.1178325868925,441.489734819071,7.38789987564087,29.84,34.7632251583204,51.6509731306766,23.213910263926635
MOZ,2017,13264640645.7768,7.81988703506551,470.93856305196,7.24044990539551,24.55,35.8177891095908,51.7484906258943,23.308367733764097
MOZ,2018,15017358952.8452,8.61313111852956,517.507260258101,7.45408010482788,23.06,36.9015539561026,51.8335272345336,23.43247263245838
MOZ,2019,15512759046.672,8.72772955303203,519.09255091362,7.30147504806519,22.87,38.0024670006867,51.9043292850646,23.46492868655911
MOZ,2020,14235420174.1884,8.33878131161498,462.433876479921,6.697926878929139,18.7,39.1460718736489,52.004506412617,23.378999074219255
MOZ,2021,16168055475.4449,8.06496004743725,509.907829475551,6.697926878929139,19.7,40.3212187492052,52.1299790587805,23.506303248229678
MUS,2011,11518413429.9684,13.8661472809371,9197.04299089459,34.2265090942383,36.47,627.142714071107,72.0105934459953,23.16721275963644
MUS,2012,11668696396.7887,13.6477452915207,9291.23627601053,40.3749504089355,39.2,628.884326489735,72.1949393796008,23.1801755715031
MUS,2013,12292974141.4044,13.7216456330102,9764.64413060045,41.402400970459,38.0,630.409113670506,72.2340370732856,23.232293728107432
MUS,2014,13074129952.0532,13.5241325736666,10366.3550754936,40.038200378418,40.94,631.551326990486,72.2508706432524,23.29390130181932
MUS,2015,12007291045.6489,13.008628390064,9507.87133656424,37.7607383728027,39.23,632.388082123185,72.2583535786293,23.208779889365488
MUS,2016,12594155464.4136,12.3830481211742,9965.72531085228,38.4107704162598,35.86,632.822734101152,72.2217039975507,23.256498691260546
