Series Name,Series Code,Country Name,Country Code,2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Liberia,LBR,..,11.2590703964233,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Libya,LBY,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Liechtenstein,LIE,43.6750984191895,42.4966812133789,..,37.4887084960938,33.5420417785645,35.0226211547852,35.6219291687012,38.3002700805664,41.1658401489258,42.5986099243164,46.0189590454102
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Lithuania,LTU,84.0555877685547,79.7516326904297,73.533203125,68.8998870849609,67.7426528930664,67.7418518066406,68.3863372802734,69.7188034057617,70.1848678588867,69.1454772949219,70.6638793945312
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Luxembourg,LUX,..,19.117790222168,..,..,20.2907104492188,19.9203605651855,19.5990200042725,19.3915195465088,19.3969497680664,19.961389541626,20.7341499328613
"School enrollment, tertiary (% gross)",SE.TER.ENRR,"Macao SAR, China",MAC,70.3462066650391,53.9347381591797,61.8619194030762,69.2981185913086,76.1658401489258,79.9250030517578,81.265510559082,76.7935028076172,80.0911178588867,86.7956695556641,98.9696197509766
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Madagascar,MDG,4.00945997238159,4.07020998001099,4.21469020843506,4.73074007034302,4.72751998901367,4.76165008544922,5.23624992370605,5.32438993453979,5.53402996063232,5.67685985565186,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Malawi,MWI,0.851849973201752,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Malaysia,MYS,35.6598587036133,36.9332084655762,38.2327194213867,38.6768264770508,44.8695030212402,46.401668548584,43.6680450439453,45.2784156799316,43.1977157592773,42.4097671508789,40.9142608642578
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Maldives,MDV,..,..,..,13.65797996521,..,..,34.778018951416,..,51.3613624572754,28.3089008331299,24.8425178527832
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Mali,MLI,5.12092018127441,6.61513996124268,6.12579011917114,5.70353984832764,5.28096008300781,3.65079045295715,4.16489362716675,4.96651792526245,4.73440647125244,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Malta,MLT,39.4486618041992,42.5473289489746,44.0389518737793,44.4906997680664,46.9468193054199,48.1260795593262,52.8446311950684,56.8111114501953,58.5368690490723,62.8752517700195,73.0226974487305
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Marshall Islands,MHL,..,28.9444999694824,..,..,..,..,..,..,41.4746513366699,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Mauritania,MRT,5.01435995101929,5.45682001113892,5.78322982788086,..,5.87037992477417,5.5491099357605,5.14321994781494,5.11879014968872,5.8698902130127,5.95125007629395,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Mauritius,MUS,34.2265090942383,40.3749504089355,41.402400970459,40.038200378418,37.7607383728027,38.4107704162598,39.6618804931641,40.4078102111816,42.9878692626953,42.537841796875,43.9577217102051
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Mexico,MEX,28.0361595153809,29.3496494293213,30.3301601409912,31.2052898406982,31.9718608856201,38.589771270752,40.3390693664551,41.6382789611816,43.0441398620605,45.1654510498047,45.6506195068359
"School enrollment, tertiary (% gross)",SE.TER.ENRR,"Micronesia, Fed. Sts.",FSM,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Moldova,MDA,..,..,..,52.1503486633301,52.0978202819824,52.8414115905762,51.947338104248,52.8423118591309,54.7812004089355,56.2498207092285,61.3014030456543
