country,year,gdp_pc_usd,manufacturing_pct_gdp,resource_rents_pct_gdp,tertiary_enrolment_pct,gii_score,population_density,age1564_pct
PAN,2014,51427104900,6.46788654828594,13213.1989637473,44.9672698974609,38.3,52.5108067997841,64.8298521582369
PAN,2015,55767806100,6.26013276143563,14082.6548502728,47.9322700500488,36.8,53.4273475445224,64.8908740567791
PAN,2016,59760858700,6.05024388647213,14832.3611608191,48.728271484375,33.49,54.3589584457636,64.9564237451839
PAN,2017,64327688800,5.93031938682056,15694.6297454295,,34.98,55.298259579061,65.0242015347767
PAN,2018,67316471200,5.74622039902769,16151.3273478476,,32.37,56.1857643569695,65.0938653057126
PAN,2019,69778991200,5.67557287930525,16477.9066285687,,31.51,57.0868158533297,65.1881520310586
PAN,2020,57059846500,5.66800858814087,13290.5608347594,45.2206611633301,29.04,57.87626044756,65.316702152513
PAN,2021,67396392500,5.28330073453115,15509.8069109784,53.0445899963379,28,58.5791992450795,65.4480767615447
PER,2011,171761737046.585,15.0914598699078,5861.35793645245,,30.34,22.8938171875,63.7051205709866
PER,2012,192650021648.583,15.164396582771,6519.37852981527,,34.1,23.0862234375,63.8537658044574
PER,2013,201175543571.392,14.831406515612,6746.80025696601,,35.96,23.29524921875,63.9921870469901
PER,2014,200786250582.943,13.9596976357841,6667.13410360861,,34.73,23.5279890625,64.1329645084282
PER,2015,189802976285.619,13.7880201715375,6231.71150338894,,34.87,23.795,64.2983458972473
PER,2016,191898104390.379,13.3440281131691,6217.03599995447,73.330192565918,32.51,24.1144484375,64.5030119796406
PER,2017,211007984080.911,12.9708469176106,6736.16693725487,71.2465515136719,32.9,24.47237265625,64.7524640868538
PER,2018,222597009739.235,13.1690240955292,6978.49121548627,,31.8,24.9199875,65.116760333898
PER,2019,228346006003.648,12.8493511674786,7037.00803692604,,32.93,25.35101796875,65.4853603481098
PER,2020,201409694755.934,12.2526157277512,6133.32552410183,,28.79,25.65513984375,65.7782365403473
PER,2021,226354278280.885,12.0657346478745,6826.9720069846,,31.2,25.9030328125,66.1055495371832
PHL,2011,234216730295.938,21.7043269521461,2383.91892526787,30.8261947631836,28.98,329.505362712547,61.3850819239797
PHL,2012,261920540972.102,21.3285712085069,2614.61644410764,31.3085117340088,29,335.96777677164,61.7186610350509
PHL,2013,283902828581.65,20.4344987662807,2781.27957670473,33.7904281616211,31.18,342.342744072174,62.0410797268429
PHL,2014,297483555344.802,20.5750839902722,2866.83803767919,35.9550590515137,29.87,348.013314552101,62.3216282458617
PHL,2015,306445871246.718,19.9280223739769,2909.85818014474,38.1037750244141,31.05,353.197813327967,62.6875930117321
PHL,2016,318627003012.52,19.5903031996457,2985.19564020101,40.4857482910156,31.83,357.969342992253,63.1300684825105
PHL,2017,328480736798.792,19.5002020560488,3038.12124955619,35.4054260253906,32.48,362.61090317604,63.5459353202846
PHL,2018,346841896583.515,19.0982471670238,3168.51036606257,29.428638458252,31.56,367.123744843546,63.899758760509
PHL,2019,376823402244.928,18.5164544000114,3400.78949772302,31.2367649078369,36.18,371.615799711574,64.2071776686226
PHL,2020,361751145451.597,17.6581790478661,3227.57910235199,32.8472557067871,35.19,375.897186168964,64.592028512455
PHL,2021,394087359848.11,17.6400846961045,3484.38593882819,34.8456192016602,35.3,379.317000368917,65.1056206866521
POL,2011,527848543023.469,16.1389060287032,13867.6669408192,75.8021011352539,38.02,124.296296901022,71.1217900505102
POL,2012,498148649702.66,16.5564693800308,13087.420943321,75.0382919311523,40.4,124.300058781268,70.8309123377924
POL,2013,518179836405.36,15.5581865074907,13621.9023794031,73.317268371582,40.12,124.229110740995,70.4628284457914
POL,2014,542134167178.627,16.9081122802504,14262.2841914116,70.2389678955078,40.64,124.144273163722,70.0250512784321
POL,2015,480054118583.367,17.6693391336256,12637.5220324406,69.3731994628906,40.16,124.061569613639,69.5235017932482
POL,2016,473259583969.643,18.2752041844413,12464.0110508476,69.8503799438477,40.22,124.008253045495,68.9521816813071
POL,2017,528356676667.211,16.8858634359557,13913.3402919927,70.6174621582031,41.99,124.0237303635,68.3269085235055
POL,2018,594616687350.017,16.4851063076839,15658.2120316794,71.0217437744141,41.67,124.031583760656,67.6767403778615
POL,2019,602683770144.88,16.6614878848919,15874.5220531254,70.9065017700195,41.31,124.025595374212,67.0192549762975
POL,2020,605914237903.742,16.2083685829628,15987.5753654045,70.9730377197266,39.95,123.800574919152,66.4351589630372
POL,2021,689170230665.35,17.3006156636927,18635.5104895754,72.2060623168945,39.9,120.815285854296,66.0026656203027
PRT,2011,245426767676.002,11.328789395701,23246.5425416481,,42.4,115.269789278305,66.0859174471284
PRT,2012,216536676771.973,11.3753199190097,20593.4274224109,,45.3,114.803406485424,65.8555190404398
PRT,2013,226677408291.745,11.5651993214334,21676.4859642714,,45.1,114.156128691384,65.5944048254508
PRT,2014,230078616299.675,11.8414875390346,22120.6850127107,,45.63,113.541770372117,65.3302452379704
PRT,2015,199038523119.639,12.2513540948869,19215.7813014347,61.8582000732422,46.61,113.072519583956,65.126992390842
PRT,2016,206305431241.638,12.2435166305722,19980.2808866516,63.2655715942383,46.45,112.716384151187,64.8902291547221
PRT,2017,220862990767.229,12.4309295704729,21442.3842768879,64.1698226928711,46.05,112.441815784188,64.6083708165567
PRT,2018,242092894542.888,12.322133201471,23541.1401075289,65.0279083251953,45.71,112.261935951514,64.3500227062455
PRT,2019,240115970063.019,11.9377600515866,23343.3628970034,65.9340515136719,44.65,112.288582794065,64.0780142495373
PRT,2020,229618773422.577,12.0900462439681,22299.4044062173,67.7980194091797,43.51,112.406676011074,63.7995986507522
PRT,2021,256055879091.139,12.4429299331489,24711.4510062111,71.8742980957031,44.2,113.113510527741,63.5636491754777
PRY,2011,33756238766.5,18.3938123118673,5805.40154543044,,31.17,14.6353536370501,62.9391125069781
PRY,2012,33271921136.315,18.5216187131733,5642.1699167298,,31.6,14.842708280896,63.3683047403022
PRY,2013,38501122141.4241,18.3165913482112,6435.68342733182,,30.28,15.0577523282155,63.7406110712259
PRY,2014,40377929295.6419,18.7675100760167,6652.25478942291,,31.59,15.2776516486282,64.0470518769036
PRY,2015,36211447840.0971,19.4164870545878,5879.33792308671,,30.69,15.5023986911654,64.283971221134
PRY,2016,36089700222.9461,19.0612407979676,5775.1596339946,,28.2,15.7289856531588,64.453349156346
PRY,2017,38997129473.5558,19.4527698175799,6152.26711537703,,30.3,15.9543418071986,64.5619527974404
PRY,2018,40225448340.6322,18.9927483082579,6258.44991640954,,28.66,16.1776541656179,64.6258511339338
PRY,2019,37925338329.1494,18.7951682400806,5821.18199548637,,27.09,16.3983337528316,64.6699768444118
PRY,2020,35432178068.1814,18.7044275348216,5365.47220721191,,24.14,16.621542914674,64.7156887396906
PRY,2021,39950899938.7482,19.189811303604,5976.9317978996,,26.4,16.8240171155298,64.7905233579816
QAT,2011,167775268626.374,9.46271769221704,103261.506539346,12.6008596420288,47.74,139.94496124031,84.9067616444408
QAT,2012,186833502362.637,10.5240057860378,108470.378825036,12.2866897583008,45.5,148.358139534884,84.4749430685165
QAT,2013,198727642967.033,10.2049904181882,103697.008372373,14.8707304000854,41,165.066838931955,84.2675120692734
QAT,2014,206224598571.429,10.1421524949587,95840.6310094498,17.306360244751,40.31,187.271105308964,84.5362274677106
QAT,2015,161739955576.923,8.91552530998815,68985.2946961507,15.9339895248413,39.01,204.051958224543,85.0004150650272
QAT,2016,151732181868.132,8.47608042005157,61253.6375482797,14.8163604736328,37.47,215.588598781549,85.2115049327299
QAT,2017,161099122225.275,8.04717029814568,63279.8556949332,16.7774391174316,37.9,221.568320278503,85.1403706234452
QAT,2018,183334953818.681,8.23742387263655,71039.8490579352,17.4458293914795,36.56,224.606962576153,84.9008489965384
QAT,2019,176371267689.082,8.33357268439132,66841.3013472693,21.0931396484375,33.86,229.648128807659,84.2722328471747
QAT,2020,144411363345.27,7.9112604108311,51683.5054353851,23.7649192810059,30.81,243.180852915579,83.3551879431043
QAT,2021,179732009554.846,8.76190774258305,71751.8831234838,31.281400680542,31.5,218.007832898172,83.1531782441238
ROU,2011,192623977894.173,25.9119432595128,9560.6755277458,66.7865829467773,36.83,87.5332493374462,68.173303919419
ROU,2012,179117323107.087,21.2783438640457,8929.95366231474,54.9534912109375,37.8,87.201265107382,67.987473244784
ROU,2013,189798603751.235,20.2152670692205,9497.67411615237,51.3826103210449,40.33,86.8742903099596,67.8443383194302
ROU,2014,199722319675.741,21.5132642153968,10031.7710755404,51.0950393676758,38.08,86.5306806328234,67.5465618438621
ROU,2015,177885131240.315,20.2080251087435,8977.01748158196,49.3609886169434,38.2,86.1248956884562,67.1333496502281
ROU,2016,185290759248.844,20.1242845144537,9404.54005870715,49.911319732666,37.9,85.6322453059805,66.7152920502478
ROU,2017,210147385855.419,19.8307791051555,10727.9822007426,50.5108184814453,39.16,85.1387126216968,66.2634006422186
ROU,2018,243468683030.34,18.9031368704113,12502.2624061935,51.9943504333496,37.59,84.6399947844228,65.8004680304066
ROU,2019,251677082534.495,17.1227125435243,12992.0326104674,52.4439697265625,36.76,84.1952712100139,65.3516450135071
ROU,2020,252033792712.145,15.8025948052662,13082.3006559554,53.4911117553711,35.95,83.7328320584145,64.8847498479951
ROU,2021,286578196368.297,15.6083009697012,14986.7854904274,55.2656097412109,35.6,83.1104789638387,64.5750261544466
RUS,2011,2045922753398.04,11.4709337154407,14305.33203125,80.162971496582,35.85,8.73293828429975,72.0292797017845
RUS,2012,2208293553878.42,11.4152854387593,15401.8515625,80.5323486328125,37.9,8.75493589434367,71.5757065534545
RUS,2013,2292470078346.22,11.0573063367208,15941.4482421875,82.8009567260742,37.2,8.78102091547408,71.0307780178912
RUS,2014,2059241589895.01,11.3355804143996,14055.47265625,84.5181427001953,39.14,8.80737424184231,70.3612786579556
RUS,2015,1363482182197.71,12.3830188656764,9277.7138671875,84.2355728149414,39.32,8.8320122221157,69.6107173405512
RUS,2016,1276786350881.14,11.700279102879,8663.158203125,83.8600387573242,38.5,8.85489473873823,68.9243897445989
RUS,2017,1574199360089,12.3127721301087,10658.9130859375,81.7051010131836,38.76,8.87185768709161,68.3009219594445
RUS,2018,1657328773461.31,12.8198832505149,11211.8876953125,81.5681076049805,37.9,8.87825976514438,67.7832495905018
RUS,2019,1693115002708.32,12.9692072844848,11447.701171875,80.9520721435547,37.62,8.88162945666663,67.2972984998669
RUS,2020,1493075894362.14,13.4028136833178,10108.3271484375,57.2232894897461,35.63,8.86891988517952,66.8593105362114
RUS,2021,1843392293734.38,12.61307730356,12521.5224609375,54.9542503356934,36.6,8.83848757424343,66.546118958482
RWA,2011,6884913658.10632,8.3702907162069,651.133677964662,6.83723020553589,25.86,428.606931495744,55.0742533408022
RWA,2012,7654761573.54991,8.2846613345994,706.817317494399,6.70939016342163,27.9,438.990717470612,55.2987141803051
RWA,2013,7819963715.75353,6.82604607357561,704.924190167572,6.23149013519287,27.64,449.669233887313,55.5068130968671
RWA,2014,8238966063.86692,6.81723322004657,724.957521209377,7.35862016677856,29.31,460.671139035266,55.6992111665916
RWA,2015,8543759677.58157,6.83354613396964,733.998585018273,7.53125,30.09,471.829023104986,55.8901563931752
RWA,2016,8695272300.91019,6.70526496539237,729.519154199595,7.57807016372681,29.96,483.144831779489,56.1025994818604
RWA,2017,9252834336.49492,7.67787089010896,758.301002985965,7.34488010406494,27.36,494.611268747467,56.3437544011522
RWA,2018,9637904655.17446,7.6219933142698,771.773521962568,6.76095008850098,26.54,506.201702472639,56.6302952050914
RWA,2019,10349300380.33,8.35941162223427,810.051420243718,6.31429004669189,27.38,517.880137819214,56.9801057489909
RWA,2020,10174387374.3478,8.73625657811809,778.701538550324,7.56710004806519,25.06,529.624523713012,57.3677254660379
RWA,2021,11069280649.6459,9.23966672098635,828.833032800998,7.35958433151245,23.9,541.35630320227,57.7540684344595
SAU,2011,676634666666.667,9.93355350794914,26966.2941648251,28.9419498443604,36.44,11.6723187994548,70.7168832641369
SAU,2012,741849866666.667,9.7269276766512,28348.5730107499,36.0444107055664,39.3,12.1733184784783,71.3417737515747
SAU,2013,753864533333.333,9.89981577592013,27290.1978052614,43.163501739502,41.21,12.8502267768841,71.8696842780143
SAU,2014,766605866666.667,10.8317807464383,27079.6733871148,51.2110710144043,41.61,13.1690025073383,72.3162048199076
SAU,2015,669484266666.667,12.8336399043084,22453.571552265,56.5505714416504,40.65,13.8700845238151,72.7032579683734
SAU,2016,666000000000,13.1982782782783,21515.6600083775,64.6551132202148,37.75,14.399377584675,72.8708364725954
SAU,2017,714994666666.667,13.2936376215394,23081.2045336558,72.4816665649414,36.17,14.4101498355577,72.5539157080724
SAU,2018,846583733333.333,12.569546182319,28036.0264674095,74.5258178710938,34.27,14.0468072140634,71.9567949680951
SAU,2019,838564800000,12.4891163250989,27892.8421521179,79.6130676269531,32.93,13.9851787932213,71.7987360634578
SAU,2020,734271200000,12.6378736721073,23271.4037647084,74.7805709838867,30.94,14.6777023663877,71.9864782936657
SAU,2021,874156000000,13.2071926139804,28396.0864182336,74.3924865722656,31.8,14.320382473752,72.1749607532303
SDN,2011,55018567210.5263,,1332.6572265625,14.5883703231812,20.36,,52.7913848960646
SDN,2012,37632919966.6667,,1019.22210693359,15.2577896118164,16.8,19.7661552462527,52.8584998831899
SDN,2013,43024018082.1918,,1138.62780761719,17.5413608551025,19.81,20.2279705567452,53.0162925943029
SDN,2014,49516748617.9775,,1275.43835449219,17.0886402130127,12.66,20.7833608137045,53.3408491772908
SDN,2015,51726758676.7677,,1292.37963867188,17.2059803009033,14.95,21.4263549250535,53.7669785515879
SDN,2016,42630376000,,1033.21594238281,,,22.0877366167024,54.1594849545413
SDN,2017,41283617976.1905,,966.505676269531,,,22.8663308351178,54.6718018235881
SDN,2018,32333780383.2924,,731.027465820313,,,23.6780492505353,55.1467778096411
SDN,2019,32338079165.2893,,709.975280761719,,,24.3833913276231,55.4021203330087
SDN,2020,27034593750,,577.795227050781,,,25.0477682012848,55.5761399455358
SDN,2021,34229513774.9936,,712.122009277344,,,25.7317580299786,55.7673796642365
SEN,2011,17814283639.3119,17.2457486401925,1374.67591873844,10.0053596496582,27.56,67.3084558250662,53.7310989404075
SEN,2012,17660870411.5235,16.9951058363143,1326.83798848379,10.1298198699951,28.8,69.1346543395834,53.7078017649908
SEN,2013,18918667724.8817,17.3800241394178,1379.83196553924,10.4236698150635,30.48,71.2140913104451,53.7401403808036
SEN,2014,19797253440.2679,16.9974155601834,1398.89137601382,10.8330898284912,30.06,73.5059575131148,53.8844213348809
SEN,2015,17774766696.1759,17.0529991959005,1218.00613555438,10.9290800094604,30.95,75.7976990598868,54.1120274086851
SEN,2016,19040312333.1864,16.4126562605797,1266.43957151587,11.130820274353,26.14,78.0892380408248,54.3968395932547
SEN,2017,20996562943.5979,15.8053087502448,1356.80518449031,11.7735300064087,27.11,80.3770944787825,54.7454841926833
SEN,2018,23116701556.1381,15.5256232627653,1452.55612562445,13.0590801239014,26.53,82.6598348309354,55.161731926394
SEN,2019,23403995992.1354,14.8921153803941,1431.18128932159,13.3833703994751,26.83,84.9370072196541,55.629971072753
SEN,2020,24530513037.7518,14.6422445114601,1461.08720350553,14.2285404205322,23.75,87.2031319794318,56.1414662545808
SEN,2021,27520784129.7508,15.0896077803993,1598.10676952274,15.7343301773071,23.3,89.4451098530099,56.694618125052
SGP,2011,279356499090.458,19.5825515079778,53891.4570264372,,59.64,7363.19318181818,78.7713862675959
SGP,2012,295092888076.589,19.1168219800662,55547.5553077786,,63.5,7524.69830028329,78.8186833661434
SGP,2013,307576360584.992,17.6384096148755,56967.4257940383,,59.41,7636.72135785007,78.7282392629886
SGP,2014,314863580758.455,17.9997688921285,57564.8023114977,,59.24,7714.7023977433,78.546922809139
SGP,2015,307998545269.398,18.0893298548734,55645.6068614606,,59.36,7806.77291960508,78.3192236422757
SGP,2016,319053943915.005,17.4744213597612,56899.9181805173,83.9409790039062,59.16,7908.72073342736,78.0308714909358
SGP,2017,343257164581.712,18.5683328115467,61162.0973932771,84.7929077148438,58.69,7882.37780898876,77.6111451686482
SGP,2018,376892697588.005,20.7284988237868,66840.6373389791,88.8864517211914,59.83,7897.30532212885,77.1869683023096
SGP,2019,376901649222.451,19.3638513330846,66081.7199235165,91.0889892578125,58.37,7965.87849162011,76.8118792234851
SGP,2020,349488382610.662,19.6271161695532,61466.803676358,93.1347732543945,56.61,7918.95125348189,76.2405295018345
SGP,2021,434111559282.849,20.2841459034003,79601.4129622433,97.0989074707031,57.8,7595.49582172702,75.5729505669556
SLV,2011,20283780000,16.246774516387,3330.60049486653,27.1980304718018,29.14,293.925048262548,61.9201865576859
SLV,2012,21386150000,16.1734112965634,3497.91256915509,27.9502296447754,29.5,295.076013513513,62.5541893776144
SLV,2013,21990960000,15.9772924874585,3582.26694005169,28.1076107025146,31.32,296.276013513514,63.1773125178882
SLV,2014,22593470000,16.0762379572505,3666.01248913873,27.3663196563721,29.08,297.439913127413,63.7658396012952
SLV,2015,23438240000,16.3874932588795,3790.34089108162,27.2137393951416,29.31,298.439961389961,64.2917607348961
SLV,2016,24191430000,16.2856846412139,3901.34014965811,27.0054702758789,26.56,299.266409266409,64.7564156847839
SLV,2017,24979190000,16.0846288450506,4020.12671373919,27.4678001403809,26.68,299.880936293436,65.1496366761361
SLV,2018,26020850000,15.6878426338878,4183.54620971358,28.0338802337646,25.11,300.183735521236,65.4569293342278
SLV,2019,26881140000,15.5586779429741,4320.11671534627,28.3688907623291,24.89,300.304922779923,65.6988091655561
SLV,2020,24921190000,14.7404277243583,3997.19279583709,30.8192100524902,24.85,300.901206563707,65.9569342324021
SLV,2021,29043140000,15.0693072443269,4642.60743101342,30.1295890808105,25,301.919980694981,66.2417157632504
SRB,2011,51251098408.0924,16.9507867048185,7082.2861666075,52.1371002197266,36.31,82.740898696547,68.2442167761947
SRB,2012,45103269969.4112,17.3944698729184,6263.04086072815,54.0148391723633,40,82.3404642122113,68.098876897828
SRB,2013,50455529604.0696,19.1832086363947,7040.41812068781,56.6968688964844,37.87,81.9409215641436,67.7436627284965
SRB,2014,49114321280.3466,18.2206993895186,6886.67809068704,58.3684997558594,35.89,81.5434141321747,67.2902689526134
SRB,2015,41297410634.9586,17.808446227027,5820.3215576888,58.9525413513184,36.47,81.1271781385776,66.7748162145044
SRB,2016,42225495909.5633,17.7523192064361,5982.37030126471,62.9142799377441,33.75,80.7034301394923,66.2812936644156
SRB,2017,45972834713.8077,17.6965113987748,6548.03653824187,67.5830535888672,35.34,80.275074319689,65.7962638473577
SRB,2018,52787520248.9242,16.9084672527415,7559.86165747394,68.3218307495117,35.46,79.8376857992225,65.2458205597449
SRB,2019,53864693664.5568,15.6952458067007,7755.632986437,69.0413818359375,35.71,79.4104161902584,64.6822977246048
SRB,2020,55874017668.998,14.8459192821502,8098.70955668849,68.5755081176758,34.33,82.0445475086217,64.1681331223259
SRB,2021,66159884072.5308,14.4741898752194,9680.52798074468,69.2907028198242,35,81.2739445831847,63.8036743847863
SVK,2011,99705104723.4341,17.408841685454,18469.4354316836,57.1524887084961,39.05,112.260522375645,71.947544218498
SVK,2012,94724394278.052,17.2745943049528,17516.9691054078,57.0384407043457,41.4,112.451734320413,71.7045328186371
SVK,2013,99134277850.3418,16.6679619490037,18312.7805149823,55.253978729248,42.25,112.572637664282,71.3702712441166
SVK,2014,101713075598.862,18.5341754362134,18770.9289896545,53.8843002319336,41.89,112.700686356073,70.9768771615539
SVK,2015,89178548717.3324,18.8287638047366,16442.0760860018,52.7206687927246,42.99,112.803148787488,70.5178405978439
SVK,2016,90347173228.6356,17.7674522396181,16636.0769133073,50.3014488220215,41.7,112.953369384359,69.9313041813556
SVK,2017,95978130734.9766,17.1198654148987,17645.5298716761,49.1256103515625,43.43,113.128785357737,69.2551309624215
SVK,2018,106611673364.837,18.107047254531,19573.3717031314,47.8138313293457,42.88,113.285586522463,68.5861635146178
SVK,2019,105843498304.094,18.7020217269875,19406.0589683582,48.1902389526367,42.05,113.43899750416,67.9466053941882
SVK,2020,107732602896.441,17.5406369148503,19735.4858280801,48.3790016174316,39.7,113.536335274542,67.3811945998033
SVK,2021,120592216208.386,18.1313827228659,22138.1949833348,50.7342491149902,40.2,113.295486688852,66.9089610618438
SVN,2011,51199194599.3094,18.196846937948,24940.6284841605,87.1887130737305,45.07,101.898292465005,69.2279739789653
SVN,2012,46167053954.3367,18.7169143022718,22442.1417859955,89.0215606689453,49.9,102.114049151928,68.7880511619956
SVN,2013,47867056858.8892,19.1692650538617,23236.9655321695,87.8572082519531,47.32,102.281678252234,68.2843640336961
SVN,2014,49514466379.6057,19.6425391528278,24013.0682060959,84.3780288696289,47.23,102.382323733863,67.7481374494419
SVN,2015,42709468274.8137,19.9837917138592,20697.2748530619,82.1997833251953,48.49,102.446109241111,67.157989987121
SVN,2016,44290685824.0682,20.2309490466323,21447.8377796036,79.4747467041016,45.97,102.52417833383,66.5706788630685
SVN,2017,48153200134.6613,20.6408219046834,23303.077705959,79.2703475952148,45.8,102.610871929328,65.9854248185375
SVN,2018,53689067639.9176,20.4061968964047,25888.0481065655,77.3015975952148,46.87,102.992292564709,65.452513323996
SVN,2019,53909922735.545,20.5744094031508,25814.1687167572,76.4720077514648,45.25,103.711934605987,65.0408615176971
SVN,2020,53384760135.1581,20.5177897656073,25392.0651093612,75.8166809082031,42.91,104.408881428657,64.7403622350344
SVN,2021,61529280461.092,19.9552883180913,29187.369382785,82.2400436401367,44.1,104.689964442502,64.4067832697893
SWE,2011,570541353128.724,14.7659207495071,60379.7748160321,71.9184112548828,62.12,23.1973780115221,64.6999145647294
SWE,2012,549742183874.355,14.0759917003892,57749.8251328664,68.742301940918,64.8,23.3696200002111,64.2350876804122
SWE,2013,584128116410.29,13.3622549733324,60844.2767113975,65.7820892333984,61.36,23.5684835040631,63.7580854153169
SWE,2014,577730245154.162,13.0440047804025,59583.7140001673,64.9541931152344,62.29,23.8034986523533,63.3172186453916
SWE,2015,501698263620.663,13.7629512175237,51197.9529341175,66.4283218383789,62.4,24.0582617728817,62.9579789502128
SWE,2016,514218206628.325,13.4787218481616,51820.3972482676,68.306037902832,63.57,24.362449750883,62.700911392201
SWE,2017,536083940228.684,13.3346803677229,53300.8587281785,70.4342498779297,63.82,24.6929419766692,62.5219734831306
SWE,2018,551312498430.164,13.3725935846173,54181.9069780904,73.4083786010742,63.08,24.9814588688378,62.3768470334521
SWE,2019,532169294165.94,13.1358594902138,51773.0464558993,75.1148529052734,63.65,25.2378879395011,62.2726593946469
SWE,2020,545147614972.141,12.6405652444603,52653.7565934247,79.1196365356445,62.47,25.4209438224317,62.2041144475448
SWE,2021,637186904843.636,13.4735170569286,61174.9680215622,85.9426193237305,63.1,25.5740792575133,62.1530987776028
SWZ,2011,4820478680.18375,31.6891802476489,4312.34243414155,6.76452016830444,27.52,64.9902906976744,58.5969645747779
SWZ,2012,4886551483.93374,31.0190126503485,4347.99569336631,,32,65.3408720930233,58.8848200871369
SWZ,2013,4418333192.47449,28.8990583014034,3910.0639762073,6.17659997940063,29.6,65.6970930232558,59.1550367702369
SWZ,2014,4250545460.94523,29.3688253741092,3740.69277623691,,25.33,66.0638953488372,59.4682385534089
SWZ,2015,3878174403.5524,30.5674052347362,3393.53367834668,,25.37,66.4426162790698,59.8218430407438
SWZ,2016,3705918654.13708,29.8606410084646,3223.92004062357,,,66.8318023255814,60.1487593599868
SWZ,2017,4437538381.32249,27.6937325562268,3831.42595273032,,,67.3369186046512,60.444597172582
SWZ,2018,4659474399.74018,27.6003291647314,3986.10557163026,,,67.960988372093,60.7565725734529
SWZ,2019,4594818143.27624,28.2878593898729,3894.32951592818,,,68.5973255813954,61.0868194400419
SWZ,2020,4105756862.55271,25.3719106607646,3442.3216527415,,,69.3447093023256,61.4389935018795
SWZ,2021,4737671576.32851,26.9660858582799,3926.48687364215,,,70.1507558139535,61.7921031399556
SYC,2011,1058918707.26124,7.35524983230244,12110.0937461973,2.91757011413574,,190.089130434783,70.6742661609499
SYC,2012,1089407839.19709,8.19556132878971,12337.1554669388,1.55594003200531,,191.963043478261,70.9783711561838
SYC,2013,1333160407.38516,7.23589892008202,14821.2921476077,3.50153994560242,,195.541304347826,71.200626882484
SYC,2014,1387577870.08161,7.26865319905086,15188.1902175113,7.24571990966797,38.56,198.60652173913,71.3810681814924
SYC,2015,1432403352.12944,5.85840609143849,15333.1051727105,16.4337902069092,36.44,203.084782608696,71.5689245963098
SYC,2016,1568513348.14463,6.16692105113208,16566.9946042294,25.6358890533447,,205.819565217391,71.7349140874696
SYC,2017,1675370641.01416,5.68102116851509,17480.3651911372,42.2081985473633,,208.354347826087,71.8429373857587
SYC,2018,1784313926.76807,5.76475360984903,18440.2340460932,38.8581314086914,,210.352173913043,71.8967315716273
SYC,2019,1868690096.73454,5.02282787419409,19141.5118743615,41.2970390319824,,212.228260869565,71.8981219799321
SYC,2020,1382551751.56908,6.67522557671927,14041.4754074575,26.9342594146729,,214.047826086957,71.8328885785304
SYC,2021,1487173794.80528,6.56579304941984,14982.9111487767,26.8701496124268,,215.778260869565,71.6597215164143
SYR,2011,67539428159.4474,,2952.14349372257,25.6436996459961,24.82,124.58801938681,60.44733045553
SYR,2012,43190318032.5627,,1897.66115018696,30.2727794647217,23.1,123.943598540543,59.9091027421749
SYR,2013,21361254635.051,,985.892669227054,33.1396789550781,23.73,117.99225072156,58.2414342049348
SYR,2014,21502061465.9498,,1060.59105886854,47.3828811645508,,110.404939280074,56.2502087067756
SYR,2015,16466863117.0009,,847.731631942565,51.1659507751465,,105.781288460491,55.2752903557743
SYR,2016,12597854877.4254,,656.3490586313,46.5840187072754,,104.524500353973,55.5171039698766
SYR,2017,16369843352.3453,,851.502005254153,,,104.692414093558,56.2943219617629
SYR,2018,21497782867.6426,,1098.0668642357,,,106.615721831945,57.5981626169785
SYR,2019,22583045060.0821,,1109.53926036049,,,110.839917224854,59.4003650668233
SYR,2020,12047752036.091,,572.355289831901,,,114.629575777378,60.8639526516372
SYR,2021,14353205678.4991,,663.614245706815,,,117.784888090181,62.0241136839542
TGO,2011,5422442166.44146,14.2323456631616,783.989380490906,9.90192985534668,,127.164441993013,55.6281567746803
TGO,2012,5413544658.41535,11.9565612510716,762.392047587088,10.9630603790283,20.5,130.55223386652,55.5980957466944
TGO,2013,6021732977.26584,14.5480609279658,826.543259457126,11.0933198928833,23.04,133.948189005332,55.6021652495483
TGO,2014,6393318261.82712,16.1808840672593,855.585284856656,10.7719402313232,17.65,137.386468100754,55.6405425502651
TGO,2015,5755461035.38026,14.8853305305729,751.052405084336,11.0391302108765,18.43,140.893454679169,55.6964323825485
TGO,2016,6071170959.12093,13.4096019522988,772.581787093976,12.3244800567627,18.42,144.480400808972,55.7632202124407
TGO,2017,6387422517.69225,13.0099490414948,792.765487219069,12.5233001708984,18.41,148.136422136422,55.8493557173734
TGO,2018,7029300383.08031,13.2525356008606,851.130806891807,13.0981397628784,18.91,151.843684500827,55.9551727870637
TGO,2019,6992700101.37188,12.6335456786508,826.260654099894,13.3234195709229,18.54,155.599705828277,56.0742451791714
TGO,2020,7400284167.78479,12.9535861016551,853.578220263722,15.0659399032593,18.54,159.399154256297,56.2246787540613
TGO,2021,8342243645.94438,12.6000047556977,939.613373786407,,19.3,163.235502849789,56.422234082496
THA,2011,370818739623.622,28.9958809244545,5373.6232832898,52.1359634399414,37.63,135.072536162383,71.4681993799836
THA,2012,397558325278.579,27.9727873518431,5725.52802835463,50.2119026184082,36.9,135.912031944254,71.6211926251962
THA,2013,420333654592.547,27.5886907461759,6018.08244729255,49.3342018127441,37.63,136.712626984282,71.6876647113235
THA,2014,407339040197.651,27.5735009565918,5801.1978916205,49.7557334899902,39.28,137.439305917125,71.6555591067219
